CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MFACTOR
201328427001	1	360.263223	3	4	6	62	8	0
201328427001	2	360.263223	3	4	6	62	8	0
201328427008	1	70.848173	3	5	8	62	8	0
201328427008	2	70.848173	3	5	8	62	8	0
201328427010	1	98.212	3	5	4	62	8	0
201328427010	2	98.212	3	5	4	62	8	0
201328427018	1	343.742	3	4	3	62	8	0
201328427018	2	343.742	3	4	3	62	8	0
201328427023	1	24.553	3	3	3	62	8	0
201328427023	2	24.553	3	3	3	62	8	0
201328427026	1	98.212	3	5	3	62	8	0
201328427026	2	98.212	3	5	3	62	8	0
201328427038	1	98.212	3	5	1	62	8	0
201328427038	2	98.212	3	5	1	62	8	0
201328427040	1	343.742	3	4	1	62	8	0
201328427051	1	24.553	3	3	1	62	8	0
201328427053	1	98.212	3	5	1	62	8	0
201328427053	2	98.212	3	5	1	62	8	0
201328427053	3	98.212	3	5	1	62	8	0
201328427061	1	343.742	3	4	2	62	8	0
201328427061	2	343.742	3	4	2	62	8	0
201328427064	1	24.553	3	1	2	62	8	0
201328427076	1	24.553	3	1	2	62	8	0
201328427076	2	24.553	3	1	2	62	8	0
201328427077	1	343.742	3	4	2	62	8	1
201328427077	2	343.742	3	4	2	62	8	0
201328427095	1	98.212	3	5	4	62	8	0
201328427100	1	220.977	3	6	4	62	8	0
201328427100	2	220.977	3	6	4	62	8	0
201328427102	1	40.029247	3	3	6	62	8	0
201328427106	1	80.058494	3	5	6	62	8	0
201328427109	1	354.240865	3	4	8	62	8	0
201328427109	2	354.240865	3	4	8	62	8	0
201328427114	1	24.553	3	3	17	62	8	0
201328427114	2	24.553	3	3	17	62	8	0
201328427117	1	24.553	3	1	17	62	8	0
201328427117	2	24.553	3	1	17	62	8	0
201328427118	1	220.977	3	6	17	62	8	0
201328427122	1	98.212	3	5	17	62	8	0
201328427122	2	98.212	3	5	17	62	8	0
201328427124	1	343.742	3	4	17	62	8	0
201328427125	1	220.977	3	6	1	62	8	0
201328427134	1	98.212	3	5	2	62	8	99
201328427137	1	220.977	3	6	2	62	8	0
201328427137	2	220.977	3	6	2	62	8	0
201328427137	3	220.977	3	6	2	62	8	0
201328427140	1	24.553	3	3	2	62	8	0
201328427140	2	24.553	3	3	2	62	8	0
201328427146	1	24.553	3	3	2	62	8	99
201328427148	1	343.742	3	4	2	62	8	0
201328427148	2	343.742	3	4	2	62	8	0
201328427163	1	343.742	3	4	3	62	8	0
201328427163	2	343.742	3	4	3	62	8	0
201328427169	1	220.977	3	6	3	62	8	0
201328427169	2	220.977	3	6	3	62	8	0
201328427182	1	24.553	3	1	3	62	8	0
201328427182	2	24.553	3	1	3	62	8	0
201328427184	1	24.553	3	3	3	62	8	0
201328427184	2	24.553	3	3	3	62	8	0
201328427185	1	24.553	3	3	3	62	8	0
201328427185	2	24.553	3	3	3	62	8	0
201328427187	1	343.742	3	4	3	62	8	0
201328427187	2	343.742	3	4	3	62	8	0
201328427190	1	343.742	3	4	4	62	8	0
201328427190	2	343.742	3	4	4	62	8	0
201328427190	3	343.742	3	4	4	62	8	0
201328427193	1	24.553	3	1	4	62	8	0
201328427198	1	24.553	3	3	5	62	8	0
201328427207	1	360.263223	3	4	6	62	8	0
201328427207	2	360.263223	3	4	6	62	8	0
201328427216	1	200.146235	3	6	6	62	8	0
201328427216	2	200.146235	3	6	6	62	8	0
201328427219	1	70.848173	3	3	8	62	8	0
201328427240	1	24.553	3	3	1	62	8	0
201328427242	1	24.553	3	1	1	62	8	0
201328427242	2	24.553	3	1	1	62	8	0
201328427243	1	343.742	3	4	1	62	8	0
201328427245	1	49.106	3	2	1	62	8	0
201328427253	1	24.553	3	3	2	62	8	0
201328427253	2	24.553	3	3	2	62	8	0
201328427259	1	343.742	3	4	2	62	8	0
201328427259	2	343.742	3	4	2	62	8	0
201328427273	1	24.553	3	1	2	62	8	0
201328427273	2	24.553	3	1	2	62	8	0
201328427277	1	220.977	3	6	2	62	8	0
201328427277	2	220.977	3	6	2	62	8	0
201328427279	1	343.742	3	4	2	62	8	0
201328427279	2	343.742	3	4	2	62	8	0
201328427279	3	343.742	3	4	2	62	8	0
201328427288	1	98.212	3	5	3	62	8	0
201328427288	2	98.212	3	5	3	62	8	0
201328427301	1	220.977	3	6	3	62	8	0
201328427304	1	360.263223	3	4	6	62	8	0
201328427304	2	360.263223	3	4	6	62	8	0
201328427308	1	354.240865	3	4	8	62	8	0
201328427308	2	354.240865	3	4	8	62	8	0
201328427310	1	24.553	3	3	17	62	8	0
201328427310	2	24.553	3	3	17	62	8	0
201328427332	1	24.553	3	3	2	62	8	0
201328427336	1	98.212	3	5	2	62	8	0
201328427336	2	98.212	3	5	2	62	8	0
201328427342	1	343.742	3	4	2	62	8	0
201328427342	2	343.742	3	4	2	62	8	0
201328427343	1	220.977	3	6	2	62	8	0
201328427343	2	220.977	3	6	2	62	8	0
201328427348	1	24.553	3	3	2	62	8	0
201328427348	2	24.553	3	3	2	62	8	0
201328427375	1	220.977	3	6	4	62	8	0
201328427375	2	220.977	3	6	4	62	8	0
201328427378	1	24.553	3	3	4	62	8	0
201328427378	2	24.553	3	3	4	62	8	0
201328427380	1	98.212	3	5	4	62	8	0
201328427380	2	98.212	3	5	4	62	8	0
201328427381	1	220.977	3	6	5	62	8	0
201328427392	1	40.029247	3	3	6	62	8	0
201328427392	2	40.029247	3	3	6	62	8	0
201328427394	1	80.058494	3	5	6	62	8	0
201328427394	2	80.058494	3	5	6	62	8	0
201328427401	1	40.029247	3	3	6	62	8	0
201328427404	1	200.146235	3	6	6	62	8	0
201328427404	2	200.146235	3	6	6	62	8	0
201328427405	1	360.263223	3	4	6	62	8	0
201328427405	2	360.263223	3	4	6	62	8	0
201328427408	1	212.544519	3	6	8	62	8	0
201328427408	2	212.544519	3	6	8	62	8	0
201328427408	3	212.544519	3	6	8	62	8	0
201328427409	1	354.240865	3	4	8	62	8	0
201328427422	1	343.742	3	4	1	62	8	0
201328427422	2	343.742	3	4	1	62	8	0
201328427424	1	220.977	3	6	1	62	8	0
201328427424	2	220.977	3	6	1	62	8	0
201328427440	1	343.742	3	4	2	62	8	0
201328427440	2	343.742	3	4	2	62	8	0
201328427456	1	220.977	3	6	2	62	8	0
201328427456	2	220.977	3	6	2	62	8	0
201328427467	1	343.742	3	4	3	62	8	0
201328427480	1	24.553	3	1	3	62	8	0
201328427481	1	343.742	3	4	4	62	8	0
201328427481	2	343.742	3	4	4	62	8	0
201328427498	1	354.240865	3	4	8	62	8	0
201328427498	2	354.240865	3	4	8	62	8	0
201328427505	1	24.553	3	1	1	62	8	0
201328427505	2	24.553	3	1	1	62	8	0
201328427512	1	220.977	3	6	1	62	8	0
201328427518	1	98.212	3	5	1	62	8	0
201328427518	2	98.212	3	5	1	62	8	0
201328427521	1	24.553	3	1	2	62	8	0
201328427522	1	343.742	3	4	2	62	8	0
201328427522	2	343.742	3	4	2	62	8	0
201328427529	1	24.553	3	1	2	62	8	0
201328427529	2	24.553	3	1	2	62	8	0
201328427540	1	343.742	3	4	2	62	8	0
201328427540	2	343.742	3	4	2	62	8	0
201328427551	1	220.977	3	6	3	62	8	0
201328427551	2	220.977	3	6	3	62	8	0
201328427575	1	200.146235	3	6	6	62	8	0
201328427575	2	200.146235	3	6	6	62	8	0
201328427576	1	40.029247	3	3	6	62	8	0
201328427608	1	220.977	3	6	2	62	8	0
201328427608	2	220.977	3	6	2	62	8	0
201328427619	1	343.742	3	4	2	62	8	0
201328427619	2	343.742	3	4	2	62	8	0
201328427619	3	343.742	3	4	2	62	8	0
201328427624	1	24.553	3	3	2	62	8	1
201328427632	1	24.553	3	3	2	62	8	0
201328427632	2	24.553	3	3	2	62	8	0
201328427635	1	98.212	3	5	2	62	8	0
201328427635	2	98.212	3	5	2	62	8	0
201328427638	1	343.742	3	4	3	62	8	0
201328427650	1	24.553	3	3	3	62	8	0
201328427655	1	343.742	3	4	3	62	8	0
201328427655	2	343.742	3	4	3	62	8	0
201328427668	1	24.553	3	3	4	62	8	99
201328427669	1	343.742	3	4	4	62	8	0
201328427681	1	360.263223	3	4	6	62	8	99
201328427681	2	360.263223	3	4	6	62	8	0
201328427696	1	24.553	3	1	17	62	8	0
201328427698	1	24.553	3	3	17	62	8	3
201328427701	1	343.742	3	4	17	62	8	0
201328427704	1	24.553	3	3	17	62	8	0
201328427725	1	343.742	3	4	1	62	8	0
201328427731	1	98.212	3	5	1	62	8	0
201328427743	1	343.742	3	4	2	62	8	0
201328427758	1	343.742	3	4	2	62	8	0
201328427758	2	343.742	3	4	2	62	8	0
201328427758	3	343.742	3	4	2	62	8	0
201328427758	4	343.742	3	4	2	62	8	0
201328427765	1	220.977	3	6	2	62	8	0
201328427765	2	220.977	3	6	2	62	8	0
201328427781	1	220.977	3	6	3	62	8	0
201328427781	2	220.977	3	6	3	62	8	0
201328427781	3	220.977	3	6	3	62	8	0
201328427786	1	343.742	3	4	3	62	8	0
201328427786	2	343.742	3	4	3	62	8	0
201328427787	1	24.553	3	3	3	62	8	99
201328427790	1	220.977	3	6	4	62	8	0
201328427794	1	24.553	3	1	4	62	8	0
201328427800	1	24.553	3	3	5	62	8	98
201328427801	1	343.742	3	4	5	62	8	0
201328427810	1	40.029247	3	3	6	62	8	0
201328427810	2	40.029247	3	3	6	62	8	0
201328427811	1	80.058494	3	5	6	62	8	0
201328427811	2	80.058494	3	5	6	62	8	0
201328427813	1	220.977	3	6	1	62	8	0
201328427813	2	220.977	3	6	1	62	8	0
201328427815	1	24.553	3	3	1	62	8	0
201328427819	1	98.212	3	5	1	62	8	0
201328427819	2	98.212	3	5	1	62	8	0
201328427828	1	24.553	3	3	2	62	8	0
201328427828	2	24.553	3	3	2	62	8	0
201328427830	1	343.742	3	4	2	62	8	99
201328427830	2	343.742	3	4	2	62	8	0
201328427830	3	343.742	3	4	2	62	8	0
201328427837	1	24.553	3	3	2	62	8	0
201328427850	1	343.742	3	4	2	62	8	0
201328427850	2	343.742	3	4	2	62	8	99
201328427855	1	220.977	3	6	2	62	8	0
201328427855	2	220.977	3	6	2	62	8	0
201328427858	1	98.212	3	5	3	62	8	0
201328427858	2	98.212	3	5	3	62	8	0
201328427870	1	98.212	3	5	4	62	8	0
201328427870	2	98.212	3	5	4	62	8	0
201328427873	1	343.742	3	4	4	62	8	0
201328427873	2	343.742	3	4	4	62	8	0
201328427878	1	360.263223	3	4	6	62	8	0
201328427879	1	200.146235	3	6	6	62	8	99
201328427880	1	40.029247	3	2	6	62	8	0
201328427880	2	40.029247	3	2	6	62	8	0
201328427885	1	354.240865	3	4	8	62	8	0
201328427885	2	354.240865	3	4	8	62	8	0
201328427889	1	98.212	3	5	17	62	8	0
201328427889	2	98.212	3	5	17	62	8	0
201328427903	1	98.212	3	5	1	62	8	0
201328427904	1	220.977	3	6	1	62	8	0
201328427919	1	24.553	3	3	2	62	8	0
201328427925	1	49.106	3	2	2	62	8	0
201328427925	2	49.106	3	2	2	62	8	0
201328427925	3	49.106	3	2	2	62	8	0
201328427925	4	49.106	3	2	2	62	8	0
201328427926	1	343.742	3	4	2	62	8	0
201328427926	2	343.742	3	4	2	62	8	0
201328427931	1	24.553	3	1	2	62	8	0
201328427931	2	24.553	3	1	2	62	8	0
201328427949	1	24.553	3	1	4	62	8	0
201328427949	2	24.553	3	1	4	62	8	0
201328427963	1	212.544519	3	6	8	62	8	0
201328427963	2	212.544519	3	6	8	62	8	0
201328427963	3	212.544519	3	6	8	62	8	0
201328427981	1	343.742	3	4	2	62	8	0
201328427982	1	220.977	3	6	2	62	8	0
201328427996	1	343.742	3	4	3	62	8	0
201328427996	2	343.742	3	4	3	62	8	0
201328428013	1	24.553	3	1	4	62	8	0
201328428013	2	24.553	3	1	4	62	8	0
201328428014	1	220.977	3	6	4	62	8	0
201328428014	2	220.977	3	6	4	62	8	0
201328428014	3	220.977	3	6	4	62	8	0
201328428027	1	360.263223	3	4	6	62	8	0
201328428027	2	360.263223	3	4	6	62	8	0
201328428039	1	360.263223	3	4	6	62	8	0
201328428039	2	360.263223	3	4	6	62	8	0
201328428044	1	354.240865	3	4	8	62	8	0
201328428044	2	354.240865	3	4	8	62	8	0
201328428046	1	98.212	3	5	17	62	8	0
201328428049	1	24.553	3	1	17	62	8	0
201328428062	1	98.212	3	5	2	62	8	0
201328428062	2	98.212	3	5	2	62	8	0
201328428064	1	220.977	3	6	2	62	8	0
201328428064	2	220.977	3	6	2	62	8	0
201328428066	1	343.742	3	4	2	62	8	0
201328428066	2	343.742	3	4	2	62	8	0
201328428078	1	220.977	3	6	3	62	8	0
201328428078	2	220.977	3	6	3	62	8	0
201328428080	1	343.742	3	4	3	62	8	0
201328428080	2	343.742	3	4	3	62	8	0
201328428085	1	98.212	3	5	3	62	8	0
201328428085	2	98.212	3	5	3	62	8	0
201328428093	1	220.977	3	6	5	62	8	0
201328428093	2	220.977	3	6	5	62	8	0
201328428093	3	220.977	3	6	5	62	8	0
201328428097	1	200.146235	3	6	6	62	8	0
201328428097	2	200.146235	3	6	6	62	8	0
201328428123	1	24.553	3	1	1	62	8	0
201328428124	1	343.742	3	4	1	62	8	0
201328428125	1	220.977	3	6	1	62	8	99
201328428138	1	343.742	3	4	2	62	8	0
201328428138	2	343.742	3	4	2	62	8	0
201328428144	1	220.977	3	6	2	62	8	0
201328428144	2	220.977	3	6	2	62	8	0
201328428146	1	98.212	3	5	2	62	8	0
201328428146	2	98.212	3	5	2	62	8	0
201328428155	1	24.553	3	3	2	62	8	0
201328428155	2	24.553	3	3	2	62	8	0
201328428158	1	343.742	3	4	2	62	8	0
201328428158	2	343.742	3	4	2	62	8	0
201328428158	3	343.742	3	4	2	62	8	0
201328428173	1	24.553	3	1	3	62	8	0
201328428186	1	212.544519	3	6	8	62	8	0
201328428186	2	212.544519	3	6	8	62	8	0
201328428210	1	343.742	3	4	2	62	8	0
201328428210	2	343.742	3	4	2	62	8	0
201328428225	1	220.977	3	6	2	62	8	0
201328428225	2	220.977	3	6	2	62	8	0
201328428236	1	24.553	3	1	3	62	8	0
201328428237	1	343.742	3	4	3	62	8	0
201328428237	2	343.742	3	4	3	62	8	0
201328428253	1	343.742	3	4	4	62	8	0
201328428253	2	343.742	3	4	4	62	8	0
201328428256	1	220.977	3	6	4	62	8	0
201328428262	1	360.263223	3	4	6	62	8	0
201328428262	2	360.263223	3	4	6	62	8	0
201328428282	1	24.553	3	3	2	62	8	0
201328428282	2	24.553	3	3	2	62	8	0
201328428283	1	343.742	3	4	2	62	8	0
201328428283	2	343.742	3	4	2	62	8	0
201328428284	1	24.553	3	3	2	62	8	0
201328428289	1	24.553	3	3	2	62	8	0
201328428289	2	24.553	3	3	2	62	8	0
201328428300	1	343.742	3	4	2	62	8	0
201328428300	2	343.742	3	4	2	62	8	0
201328428313	1	220.977	3	6	3	62	8	0
201328428313	2	220.977	3	6	3	62	8	0
201328428320	1	354.240865	3	4	8	62	8	0
201328428320	2	354.240865	3	4	8	62	8	0
201328428323	1	212.544519	3	6	8	62	8	0
201328428323	2	212.544519	3	6	8	62	8	0
201328428325	1	24.553	3	3	17	62	8	0
201328428327	1	343.742	3	4	17	62	8	0
201328428327	2	343.742	3	4	17	62	8	0
201328428328	1	220.977	3	6	17	62	8	99
201328428331	1	24.553	3	3	17	62	8	0
201328428331	2	24.553	3	3	17	62	8	0
201328428335	1	98.212	3	5	1	62	8	0
201328428335	2	98.212	3	5	1	62	8	0
201328428339	1	24.553	3	1	1	62	8	0
201328428341	1	220.977	3	6	1	62	8	0
201328428341	2	220.977	3	6	1	62	8	0
201328428348	1	343.742	3	4	1	62	8	0
201328428351	1	24.553	3	3	2	62	8	0
201328428356	1	220.977	3	6	2	62	8	0
201328428356	2	220.977	3	6	2	62	8	0
201328428358	1	343.742	3	4	2	62	8	0
201328428358	2	343.742	3	4	2	62	8	0
201328428359	1	24.553	3	3	2	62	8	0
201328428359	2	24.553	3	3	2	62	8	0
201328428359	3	24.553	3	3	2	62	8	0
201328428365	1	343.742	3	4	3	62	8	0
201328428365	2	343.742	3	4	3	62	8	0
201328428388	1	354.240865	3	4	8	62	8	0
201328428388	2	354.240865	3	4	8	62	8	0
201328428389	1	70.848173	3	5	8	62	8	0
201328428389	2	70.848173	3	5	8	62	8	0
201328532622	1	9.4404	3	1	1	64	7	0
201328532622	2	9.4404	3	1	1	64	7	0
201328532630	1	207.6888	3	6	1	64	7	99
201328532630	2	207.6888	3	6	1	64	7	0
201328532646	1	349.2948	3	4	1	64	7	0
201328532646	2	349.2948	3	4	1	64	7	0
201328532701	1	4.7202	3	1	2	64	7	0
201328532742	1	9.4404	3	1	1	64	7	0
201328532742	2	9.4404	3	1	1	64	7	0
201328532742	3	9.4404	3	1	1	64	7	0
201328532780	1	207.6888	3	6	1	64	7	0
201328532780	2	207.6888	3	6	1	64	7	0
201328532786	1	94.404	3	5	1	64	7	0
201328532786	2	94.404	3	5	1	64	7	0
201328532791	1	9.4404	3	1	1	64	7	0
201328532791	2	9.4404	3	1	1	64	7	0
201328532799	1	349.2948	3	4	1	64	7	0
201328532799	2	349.2948	3	4	1	64	7	0
201328532816	1	18.8808	3	3	1	64	7	0
201328532836	1	9.4404	3	1	1	64	7	0
201328532836	2	9.4404	3	1	1	64	7	0
201328532842	1	9.4404	3	1	1	64	7	0
201328532842	2	9.4404	3	1	1	64	7	0
201328532852	1	207.6888	3	6	1	64	7	0
201328532852	2	207.6888	3	6	1	64	7	0
201328532856	1	9.4404	3	1	1	64	7	0
201328532870	1	207.6888	3	6	2	64	7	0
201328532872	1	61.3626	3	2	2	64	7	0
201328532872	2	61.3626	3	2	2	64	7	0
201328532912	1	349.2948	3	4	1	64	7	0
201328532944	1	207.6888	3	6	1	64	7	0
201328532944	2	207.6888	3	6	1	64	7	0
201328532947	1	9.4404	3	1	1	64	7	0
201328532947	2	9.4404	3	1	1	64	7	0
201328532956	1	9.4404	3	1	1	64	7	0
201328532956	2	9.4404	3	1	1	64	7	0
201328532956	3	9.4404	3	1	1	64	7	0
201328532966	1	18.8808	3	3	1	64	7	0
201328532985	1	4.7202	3	1	2	64	7	0
201328532985	2	4.7202	3	1	2	64	7	0
201328532994	1	4.7202	3	1	2	64	7	0
201328533019	1	4.7202	3	1	2	64	7	0
201328533075	1	349.2948	3	4	2	64	7	0
201328533075	2	349.2948	3	4	2	64	7	0
201328533077	1	4.7202	3	1	2	64	7	0
201328533088	1	89.6838	3	5	2	64	7	0
201328533088	2	89.6838	3	5	2	64	7	0
201328533107	1	18.8808	3	3	2	64	7	0
201328533107	2	18.8808	3	3	2	64	7	0
201328533107	3	18.8808	3	3	2	64	7	0
201328533128	1	4.7202	3	1	2	64	7	0
201328533146	1	4.7202	3	1	2	64	7	0
201328533174	1	18.8808	3	3	1	64	7	0
201328533179	1	349.2948	3	4	1	64	7	0
201328533179	2	349.2948	3	4	1	64	7	0
201328533218	1	207.6888	3	6	1	64	7	0
201328533218	2	207.6888	3	6	1	64	7	0
201328533227	1	94.404	3	5	1	64	7	0
201328533227	2	94.404	3	5	1	64	7	0
201328533235	1	349.2948	3	4	1	64	7	0
201328533235	2	349.2948	3	4	1	64	7	0
201328533267	1	9.4404	3	1	1	64	7	0
201328533267	2	9.4404	3	1	1	64	7	0
201328533284	1	207.6888	3	6	1	64	7	0
201328533284	2	207.6888	3	6	1	64	7	0
201328533284	3	207.6888	3	6	1	64	7	0
201328533289	1	18.8808	3	3	1	64	7	99
201328533301	1	349.2948	3	4	1	64	7	0
201328533301	2	349.2948	3	4	1	64	7	0
201328533304	1	9.4404	3	1	1	64	7	0
201328533304	2	9.4404	3	1	1	64	7	0
201328533305	1	9.4404	3	1	1	64	7	0
201328533326	1	18.8808	3	3	1	64	7	99
201328533346	1	9.4404	3	1	1	64	7	0
201328533346	2	9.4404	3	1	1	64	7	0
201328533402	1	207.6888	3	6	2	64	7	0
201328533402	2	207.6888	3	6	2	64	7	0
201328533431	1	4.7202	3	1	2	64	7	0
201328533431	2	4.7202	3	1	2	64	7	0
201328533431	3	4.7202	3	1	2	64	7	0
201328533453	1	4.7202	3	1	2	64	7	0
201328533461	1	4.7202	3	1	2	64	7	0
201328533466	1	4.7202	3	1	2	64	7	0
201328533466	2	4.7202	3	1	2	64	7	0
201328533482	2	349.2948	3	4	1	64	7	0
201328533486	1	207.6888	3	6	1	64	7	0
201328533486	2	207.6888	3	6	1	64	7	0
201328533500	1	94.404	3	5	1	64	7	0
201328533500	2	94.404	3	5	1	64	7	0
201328533524	1	9.4404	3	1	1	64	7	0
201328533539	1	18.8808	3	3	1	64	7	0
201328533539	2	18.8808	3	3	1	64	7	0
201328533543	1	349.2948	3	4	1	64	7	0
201328533543	2	349.2948	3	4	1	64	7	0
201328533580	1	18.8808	3	3	1	64	7	99
201328533587	1	207.6888	3	6	1	64	7	0
201328533587	2	207.6888	3	6	1	64	7	0
201328533597	1	9.4404	3	1	1	64	7	0
201328533597	2	9.4404	3	1	1	64	7	0
201328533599	1	349.2948	3	4	1	64	7	0
201328533599	2	349.2948	3	4	1	64	7	0
201328533650	1	349.2948	3	4	2	64	7	0
201328533650	2	349.2948	3	4	2	64	7	0
201328533685	1	61.3626	3	2	2	64	7	0
201328533685	2	61.3626	3	2	2	64	7	0
201328533698	1	94.404	3	5	1	64	7	0
201328533698	2	94.404	3	5	1	64	7	0
201328533728	1	207.6888	3	6	1	64	7	0
201328533728	2	207.6888	3	6	1	64	7	0
201328533744	1	9.4404	3	1	1	64	7	0
201328533744	2	9.4404	3	1	1	64	7	0
201328533765	1	18.8808	3	3	1	64	7	0
201328533767	1	349.2948	3	4	1	64	7	0
201328533767	2	349.2948	3	4	1	64	7	0
201328533775	1	207.6888	3	6	1	64	7	0
201328533775	2	207.6888	3	6	1	64	7	99
201328533791	1	9.4404	3	1	1	64	7	0
201328533791	2	9.4404	3	1	1	64	7	0
201328533799	1	94.404	3	5	1	64	7	0
201328533799	2	94.404	3	5	1	64	7	0
201328533801	1	9.4404	3	1	1	64	7	0
201328533801	2	9.4404	3	1	1	64	7	0
201328533833	1	9.4404	3	1	1	64	7	0
201328533842	1	4.7202	3	1	2	64	7	0
201328533842	2	4.7202	3	1	2	64	7	0
201328533842	3	4.7202	3	1	2	64	7	0
201328533851	1	207.6888	3	6	2	64	7	0
201328533851	2	207.6888	3	6	2	64	7	0
201328533861	1	4.7202	3	1	2	64	7	0
201328533924	1	89.6838	3	5	2	64	7	0
201328533924	2	89.6838	3	5	2	64	7	0
201328533929	1	349.2948	3	4	1	64	7	0
201328533929	2	349.2948	3	4	1	64	7	0
201328533939	1	18.8808	3	3	1	64	7	0
201328533952	1	207.6888	3	6	1	64	7	99
201328533952	2	207.6888	3	6	1	64	7	0
201328533989	1	18.8808	3	3	1	64	7	0
201328534002	1	349.2948	3	4	1	64	7	0
201328534002	2	349.2948	3	4	1	64	7	0
201328534012	1	9.4404	3	1	1	64	7	0
201328534012	2	9.4404	3	1	1	64	7	0
201328534046	1	207.6888	3	6	1	64	7	0
201328534073	1	18.8808	3	3	1	64	7	0
201328534073	2	18.8808	3	3	1	64	7	0
201328534081	1	94.404	3	5	1	64	7	2
201328534083	1	349.2948	3	4	1	64	7	0
201328534083	2	349.2948	3	4	1	64	7	0
201328534083	3	349.2948	3	4	1	64	7	0
201328534110	1	207.6888	3	6	1	64	7	0
201328534110	2	207.6888	3	6	1	64	7	0
201328534145	1	56.6424	3	2	1	64	7	0
201328534145	2	56.6424	3	2	1	64	7	0
201328534145	3	56.6424	3	2	1	64	7	0
201328534169	1	349.2948	3	4	1	64	7	0
201328534170	1	18.8808	3	3	1	64	7	99
201328534172	1	94.404	3	5	1	64	7	0
201328534172	2	94.404	3	5	1	64	7	0
201328534180	1	207.6888	3	6	1	64	7	0
201328534180	2	207.6888	3	6	1	64	7	0
201328534180	3	207.6888	3	6	1	64	7	0
201328534180	4	207.6888	3	6	1	64	7	0
201328534221	1	4.7202	3	1	2	64	7	0
201328534221	2	4.7202	3	1	2	64	7	0
201328534226	1	349.2948	3	4	2	64	7	0
201328534226	2	349.2948	3	4	2	64	7	0
201328534232	1	207.6888	3	6	2	64	7	0
201328534265	1	9.4404	3	1	1	64	7	0
201328534275	1	18.8808	3	3	1	64	7	0
201328534288	1	18.8808	3	3	1	64	7	0
201328534299	1	349.2948	3	4	1	64	7	0
201328534299	2	349.2948	3	4	1	64	7	0
201328534308	1	207.6888	3	6	1	64	7	0
201328534308	2	207.6888	3	6	1	64	7	0
201328534308	3	207.6888	3	6	1	64	7	0
201328534309	1	18.8808	3	3	1	64	7	0
201328534309	2	18.8808	3	3	1	64	7	0
201328534357	1	349.2948	3	4	1	64	7	0
201328534357	2	349.2948	3	4	1	64	7	0
201328534364	1	18.8808	3	3	1	64	7	0
201328534364	2	18.8808	3	3	1	64	7	0
201328534484	2	4.7202	3	1	2	64	7	0
201328534503	1	349.2948	3	4	2	64	7	0
201328534503	2	349.2948	3	4	2	64	7	0
201328534503	3	349.2948	3	4	2	64	7	0
201328534503	4	349.2948	3	4	2	64	7	0
201328534507	1	207.6888	3	6	2	64	7	0
201328534507	2	207.6888	3	6	2	64	7	0
201328534523	1	61.3626	3	2	2	64	7	4
201328534540	1	18.8808	3	3	2	64	7	0
201328534540	2	18.8808	3	3	2	64	7	0
201328534540	3	18.8808	3	3	2	64	7	0
201328534565	1	89.6838	3	5	2	64	7	0
201328534565	2	89.6838	3	5	2	64	7	0
201328534565	3	89.6838	3	5	2	64	7	0
201328534643	1	94.404	3	5	1	64	7	0
201328534645	1	18.8808	3	3	1	64	7	99
201328534646	1	9.4404	3	1	1	64	7	11
201328534646	2	9.4404	3	1	1	64	7	0
201328534646	3	9.4404	3	1	1	64	7	0
201328534672	1	207.6888	3	6	1	64	7	0
201328534673	1	349.2948	3	4	1	64	7	0
201328534673	2	349.2948	3	4	1	64	7	0
201328534682	1	9.4404	3	1	1	64	7	0
201328534682	2	9.4404	3	1	1	64	7	0
201328534742	1	207.6888	3	6	1	64	7	0
201328534742	2	207.6888	3	6	1	64	7	0
201328534744	1	9.4404	3	1	1	64	7	0
201328534744	2	9.4404	3	1	1	64	7	0
201328534758	1	349.2948	3	4	1	64	7	99
201328534758	2	349.2948	3	4	1	64	7	0
201328534774	1	18.8808	3	3	1	64	7	0
201328534774	2	18.8808	3	3	1	64	7	0
201328534775	1	9.4404	3	1	1	64	7	0
201328534775	2	9.4404	3	1	1	64	7	0
201328534779	1	9.4404	3	1	1	64	7	0
201328534793	1	18.8808	3	3	1	64	7	0
201328534793	2	18.8808	3	3	1	64	7	0
201328534796	1	207.6888	3	6	2	64	7	0
201328534796	2	207.6888	3	6	2	64	7	0
201328534840	1	349.2948	3	4	2	64	7	0
201328534840	2	349.2948	3	4	2	64	7	0
201328534844	1	18.8808	3	3	2	64	7	0
201328534844	2	18.8808	3	3	2	64	7	0
201328534844	3	18.8808	3	3	2	64	7	0
201328534844	4	18.8808	3	3	2	64	7	0
201328534878	1	4.7202	3	1	2	64	7	0
201328534878	2	4.7202	3	1	2	64	7	0
201328534901	1	89.6838	3	5	2	64	7	0
201328534948	1	4.7202	3	1	2	64	7	99
201328535002	1	9.4404	3	1	1	64	7	0
201328535002	2	9.4404	3	1	1	64	7	0
201328535005	1	9.4404	3	1	1	64	7	99
201328535005	2	9.4404	3	1	1	64	7	0
201328535010	1	18.8808	3	3	1	64	7	0
201328535015	1	94.404	3	5	1	64	7	0
201328535017	1	207.6888	3	6	1	64	7	0
201328535017	2	207.6888	3	6	1	64	7	0
201328535017	3	207.6888	3	6	1	64	7	0
201328535020	1	9.4404	3	1	1	64	7	0
201328535020	2	9.4404	3	1	1	64	7	0
201328535022	1	349.2948	3	4	1	64	7	99
