CASENUM	VEH_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	PVE_FORMS	PNUMOCCS	PMONTH	PHOUR	PMINUTE	PHARM_EV	PMAN_COLL	PTYPE	PHIT_RUN	PMAKE	PMODEL	PBODYTYP	PMODYEAR	PVIN	PTRAILER	PMCARR_I1	PMCARR_I2	PMCARR_ID	PGVWR	PV_CONFIG	PCARGTYP	PHAZ_INV	PHAZPLAC	PHAZ_ID	PHAZ_CNO	PHAZ_REL	PBUS_USE	PSP_USE	PEM_USE	PIMPACT1	PVEH_SEV	PTOWED	PM_HARM	PVEH_SC1	PVEH_SC2	PFIRE
201395254579	2	350.8616	2	4	1	33	5	1	0	11	12	57	14	0	2	0	24	401	14	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395254891	2	350.28952	2	4	8	33	5	1	0	11	20	29	14	0	2	0	49	402	14	2006	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395255897	2	354.040372	1	4	8	22	2	1	0	11	18	10	14	0	2	0	49	399	9	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395256308	2	353.51212	2	4	15	10	5	1	0	12	99	99	14	0	2	0	14	17	9	2005	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395257058	2	355.912	2	4	1	32	4	1	0	6	17	0	14	0	2	0	63	399	9	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201395258401	2	208.863	1	6	3	21	2	1	0	12	19	55	14	0	2	0	12	499	49	2012	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395258401	3	208.863	1	6	3	21	2	1	0	12	19	55	14	0	2	0	48	399	9	2013	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395258761	1	61.376476	1	2	6	21	2	1	1	12	7	30	45	0	4	0	99	998	92	2002	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	0	5	12	0	0	0
201395259064	1	351.56284	1	4	11	21	2	1	0	12	14	53	14	0	2	0	18	399	9	2004	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	8	5	12	0	0	0
201395260041	2	353.51212	2	4	15	10	5	1	0	12	99	99	14	0	2	0	12	499	39	1993	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201395260166	1	350.8616	2	4	1	33	5	1	0	12	2	0	14	0	2	0	7	41	4	2001	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	3	12	0	0	0
201395261073	2	345.185248	2	4	12	33	5	1	0	12	13	53	14	0	2	0	49	402	14	2009	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395308532	2	52.01045	3	1	7	46	8	1	0	1	5	45	14	0	2	0	12	481	31	1992	1FTHF25M0NNA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	5	12	0	0	0
201395308776	1	347.147	3	4	2	61	9	1	0	1	10	20	14	0	2	0	49	46	4	2011	JTDKN3DU5B53	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	36	0	0
201395308940	2	202.176	3	6	1	46	8	1	0	1	16	7	33	0	3	0	20	421	15	2010	1GNMCAE0XAR1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	0	82	2	5	12	0	0	0
201395309011	2	364.07315	3	4	7	46	8	1	0	1	13	0	14	0	2	0	12	481	31	2006	1FTSW20576EP	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	9	5	12	0	0	0
201395309187	2	347.147	3	4	5	61	9	1	0	2	16	52	14	0	2	0	20	461	21	2006	1GCGG25VX612	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395309702	2	347.147	3	4	1	61	9	1	0	2	15	50	14	0	2	0	73	706	80	2013	JKBZXNF12DA0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201395309702	3	347.147	3	4	1	61	9	1	0	2	15	50	14	0	2	0	53	705	80	2008	JS1GR7LA7821	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201395309702	4	347.147	3	4	1	61	9	1	0	2	15	50	14	0	2	0	37	706	80	2008	JH2SC59048M0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	14	0	0	0
201395309818	2	359.424	3	4	1	46	8	1	0	2	0	0	14	0	2	0	54	31	3	1999	JH4DC4355XS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395309992	2	347.6779	1	4	3	7	2	1	0	2	2	40	14	0	2	0	35	401	14	2002	JN8DR09Y92W7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	2	5	12	0	0	0
201395309992	3	347.6779	1	4	3	7	2	1	0	2	2	40	14	0	2	0	35	43	4	1995	1N4AB41D7SC7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395310183	2	208.2882	3	6	4	61	9	1	0	2	20	5	14	0	2	0	35	50	4	2013	3N1CN7AP5DL8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	2	12	0	0	0
201395310327	2	89.856	3	5	1	46	8	1	0	2	14	25	14	0	2	0	20	421	15	2008	1GNFC13008R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395310335	2	359.424	3	4	1	46	8	1	0	2	22	5	14	0	2	0	22	18	4	2004	1G2NE52F94M6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395310670	2	383.66961	1	4	16	7	2	1	0	3	17	0	14	0	2	0	48	34	6	1997	4S3BK4350V73	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395310686	3	104.1441	3	5	1	61	9	2	0	3	7	0	12	6	3	0	42	48	1	2011	WDDKK5GF3BF0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395310738	2	89.856	3	5	1	46	8	1	0	3	21	30	14	0	2	0	37	32	4	1997	1HGCD560XVA1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395310795	1	347.147	3	4	2	61	9	1	1	3	13	0	14	0	2	0	12	461	21	2010	1FDSS3ES6ADA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395311346	2	230.201766	1	6	16	7	2	1	0	3	9	9	14	0	2	0	12	461	21	2003	1FTSE34F63HA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395311441	2	76.733922	1	5	16	7	2	1	0	3	14	1	14	0	2	0	12	25	6	2010	2FMGK5CC4ABA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395311551	2	364.07315	3	4	7	46	8	1	0	4	20	30	14	0	2	0	20	481	31	2000	1GCGC33J3YF4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	9	5	12	0	0	0
201395311999	2	22.464	3	3	1	46	8	1	0	4	5	40	14	0	2	0	6	441	20	2007	2A4GP44R97R1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395312291	2	208.2882	3	6	1	61	9	1	0	5	13	23	53	0	2	0	48	44	10	2005	4S4BT62C7571	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	4	5	12	0	0	0
201395312376	2	202.176	3	6	3	46	8	1	0	4	15	7	14	0	2	0	23	481	31	2001	2GTEC19V4112	1	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395312565	2	202.176	3	6	4	46	8	1	0	4	6	48	14	0	2	0	2	403	14	2009	1J4FA241X9L7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395312703	2	347.147	3	4	3	61	9	1	0	5	20	40	14	0	2	0	76	705	80	2007	JYARJ12E47A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0
201395312935	2	347.147	3	4	5	61	9	1	0	6	15	30	14	0	2	0	49	482	31	2001	5TBRT34151S1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395312944	2	18.7934	1	3	1	7	2	1	1	5	16	48	14	0	2	0	12	16	4	2002	2FAFP71W02X1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201395312946	2	206.7274	1	6	1	7	2	1	0	5	2	46	14	0	2	0	35	39	4	2003	JN1DA31D73T5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395312965	2	93.967	1	5	3	7	2	1	0	4	4	33	14	0	2	0	63	401	14	2006	KNDJE7233672	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	6	2	12	0	0	0
201395313329	2	230.201766	1	6	16	7	2	1	0	5	4	10	14	0	2	0	49	402	14	2003	JTEHH20V4302	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201395313329	3	230.201766	1	6	16	7	2	1	0	5	4	10	14	0	2	0	49	51	4	2008	JTDBT923X840	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	4	5	12	0	0	0
201395313527	4	93.967	1	5	1	7	2	3	0	5	5	42	12	6	2	0	35	47	4	2006	1N4AL11D06N3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395313527	5	93.967	1	5	1	7	2	3	0	5	5	42	12	6	2	0	55	402	14	2005	KM8JN12D95U1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395313897	3	208.2882	3	6	1	61	9	2	0	6	19	40	12	2	2	0	49	32	4	2004	JTDBR32E0420	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	6	2	12	0	0	0
201395313948	2	18.7934	1	3	1	7	2	1	0	5	21	2	14	0	2	0	35	43	4	1989	JN1GB21S7KU5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395313992	2	206.7274	1	6	3	7	2	1	0	5	0	3	14	0	2	0	14	6	4	1994	2MELM75W4RX6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	14	0	0	0
201395313992	3	206.7274	1	6	3	7	2	1	0	5	0	3	14	0	2	0	63	34	4	2007	KNAGE123X751	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201395313992	4	206.7274	1	6	3	7	2	1	0	5	0	3	14	0	2	0	41	44	2	1995	1YVGE31C5S53	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395314314	2	359.424	3	4	1	46	8	1	0	6	10	15	14	0	2	0	12	401	14	1989	1FMEU15N7KLB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	83	2	5	12	0	0	0
201395314364	2	359.424	3	4	4	46	8	1	0	6	14	57	14	0	2	0	20	25	4	2011	1G1PG5S93B72	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395314420	2	208.2882	3	6	1	61	9	1	0	6	13	15	14	0	2	0	12	481	31	2007	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395314635	3	76.733922	1	5	16	7	2	2	0	6	18	13	12	7	2	0	55	401	14	2005	KM8SC13D45U9	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0
201395314771	1	347.147	3	4	2	61	9	1	0	6	3	57	14	0	2	0	20	421	15	2007	1GNEC03027R3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	5	2	10	2	5	12	0	0	0
201395314791	1	347.147	3	4	2	61	9	1	0	6	14	0	14	0	2	0	7	24	4	2007	2B3KA43G17H8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201395314935	1	89.856	3	5	5	46	8	1	0	6	17	9	14	0	2	0	14	6	4	2001	2MEFM74W81X6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	62	2	5	12	0	0	0
201395314944	2	202.176	3	6	5	46	8	1	0	7	3	55	14	0	2	0	20	4	2	2002	1G1YY22G3251	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	5	12	0	0	0
201395315401	2	208.2882	3	6	1	61	9	1	0	8	3	16	14	0	2	0	49	32	4	1989	JT2AE92E6K31	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201395315539	2	9.3967	1	1	2	7	2	1	0	4	23	28	59	0	2	0	12	481	31	2002	1FTSW31F62EC	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	6	2	42	0	0	0
201395315555	3	93.967	1	5	3	7	2	2	0	7	13	32	12	6	3	0	37	402	14	2012	JHLRM4H70CC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	4	5	12	0	0	0
201395315916	2	359.424	3	4	4	46	8	1	0	8	15	38	14	0	2	0	6	43	1	2004	1C3EL55R24N1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395316363	2	34.7147	3	3	5	61	9	1	0	9	13	43	14	0	2	0	12	17	4	2007	1FAFP56U57A1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	9	5	12	0	0	0
201395316926	2	34.573842	1	3	8	7	2	1	0	8	20	29	14	0	2	0	30	47	3	2012	3VWHP7AT8CM6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	2	5	12	0	0	0
201395317255	3	104.1441	3	5	1	61	9	2	0	10	16	28	12	2	3	0	34	34	4	2007	WBAVA33567KX	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	2	5	12	0	0	0
201395317534	2	359.424	3	4	4	46	8	1	0	9	17	35	14	0	2	0	49	472	30	1997	4TAVL52N6VZ3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	2	5	12	0	0	0
201395317676	2	230.201766	1	6	16	7	2	1	0	9	0	38	14	0	2	0	21	21	4	2003	1G3NL52F03C1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	6	2	12	0	0	0
201395317676	3	230.201766	1	6	16	7	2	1	0	9	0	38	14	0	2	0	30	40	4	2008	3VWJZ71KX8M0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395317765	2	56.3802	1	2	1	7	2	1	0	10	8	53	14	0	2	0	2	1	6	2008	1J8FF57W78D7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201395318028	2	347.6779	1	4	3	7	2	1	0	10	15	27	14	0	2	0	37	32	4	2006	1HGCM665X6A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395318233	2	208.2882	3	6	2	61	9	1	0	9	16	17	59	0	2	0	20	37	4	2013	1G11E5SA0DF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201395318248	2	104.1441	3	5	5	61	9	1	0	11	9	1	14	0	2	0	21	20	4	1998	1G3NG52M3W63	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	4	5	12	0	0	0
201395318521	2	34.7147	3	3	1	61	9	1	0	10	9	41	14	0	2	0	49	51	3	2007	JTDJT9230750	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395318522	3	208.2882	3	6	1	61	9	2	0	10	13	47	12	6	2	0	51	43	6	2006	YV1SW6124625	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395318624	2	103.721526	1	5	8	7	2	1	0	10	15	54	14	0	2	0	42	42	4	1999	WDBHA24G4XA7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	4	5	12	0	0	0
201395319757	1	208.2882	3	6	2	61	9	1	0	11	2	54	14	0	3	0	47	35	4	2004	YS3FB49S6410	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	2	5	12	0	0	0
201395319797	2	22.464	3	3	1	46	8	1	0	11	8	50	14	0	2	0	22	18	4	1999	1G2NE52E9XM7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395319949	2	93.967	1	5	3	7	2	1	0	12	22	18	14	0	2	0	12	13	3	1993	1FAPP1282PW1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	10	2	5	12	0	0	0
201395319949	3	93.967	1	5	3	7	2	1	0	12	22	18	14	0	2	0	19	999	49	9999	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395320043	2	359.424	3	4	1	46	8	1	0	11	19	9	14	0	2	0	35	43	4	1998	1N4AB41D6WC7	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	2	5	12	0	0	0
201395320242	2	359.424	3	4	1	46	8	1	0	12	99	99	14	0	2	0	34	37	4	2007	WBAHL83547DT	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	4	5	12	0	0	0
201395320445	2	347.147	3	4	2	61	9	1	1	12	18	0	14	0	2	0	42	401	14	2008	4JGBB86E88A3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395320485	1	347.147	3	4	2	61	9	1	1	12	11	3	14	0	2	0	49	442	20	2010	5TDKK4CC8AS3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	4	5	12	0	0	0
201395320568	2	212.506459	1	6	5	7	2	2	0	12	13	54	14	0	2	0	41	35	4	1991	JM1BG2264M02	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	4	5	12	0	0	0
201395320665	2	359.424	3	4	1	46	8	1	1	12	11	10	14	0	4	0	84	881	63	1992	1HTSHPPR9NH4	0	77	777777777	77777777777	3	1	4	1	0	0	0	0	0	0	0	1	2	5	14	0	0	0
201395320891	2	52.036106	1	2	10	7	2	1	0	12	12	43	33	0	3	0	6	43	4	2004	1C3EL56R64N3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	3	4	5	12	0	0	0
201395321010	2	359.424	3	4	1	46	8	1	0	12	18	25	14	0	2	0	23	481	31	2000	1GTEK19T2YE2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	9	2	5	12	0	0	0
201395321088	3	104.0209	3	5	7	46	8	2	0	12	9	53	12	1	3	0	20	16	4	1999	1G1JC524SXY2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201395321356	2	345.73842	1	4	8	7	2	1	0	12	0	45	14	0	2	0	12	481	31	1998	1FTZX17W6WNB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	4	5	12	0	0	0
201395413710	2	354.081	3	4	2	27	8	1	0	1	13	11	14	0	3	0	36	38	3	2012	3C3CFFAR7CT1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201395414268	2	90.79	3	5	2	27	8	1	0	1	18	54	33	0	3	0	2	404	14	1998	1J4GZ58Y0WC1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395414268	3	90.79	3	5	2	27	8	1	0	1	18	54	33	0	3	0	38	402	14	1995	4S2CK58V2S43	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	5	12	0	0	0
201395414488	2	9.079	3	1	2	27	8	1	0	2	12	15	33	0	3	0	34	35	4	2004	WBANA73514B8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	2	8	8	12	0	0	0
201395414488	3	9.079	3	1	2	27	8	1	0	2	12	15	33	0	3	0	49	40	4	1998	4T1BG22K0WU8	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	8	12	0	0	0
201395414698	2	90.187	3	5	2	44	9	1	1	2	16	0	14	0	3	0	41	471	30	1995	4F4CR12AXSTM	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	6	2	12	0	0	0
201395415194	2	18.158	3	3	2	27	8	1	1	2	14	0	14	0	2	0	35	32	2	1997	1N4BB42D7VC5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395415676	2	354.081	3	4	2	27	8	1	0	3	11	0	14	0	2	0	58	35	4	1996	JNKCA21D9TT0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	8	12	0	0	0
201395415685	2	18.158	3	3	2	27	8	1	0	3	19	59	14	0	2	0	59	31	4	2003	JTHBF30G2360	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	8	12	0	0	0
201395416315	2	354.081	3	4	1	27	8	1	0	1	21	30	14	0	2	0	6	51	4	2004	2C3AE66GX4H6	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	81	4	5	12	0	0	0
201395416489	2	360.748	3	4	2	44	9	1	0	4	13	29	45	0	4	0	98	998	93	9999	VCE0G930L000	0	77	777777777	77777777777	8	19	96	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395416890	3	85.158173	3	5	6	44	9	2	0	2	15	5	12	6	3	0	49	32	4	1996	1NXBB02E3TZ4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	4	5	12	0	0	0
201395417239	3	354.081	3	4	1	27	8	2	0	2	2	20	12	1	2	0	20	32	4	1999	1Y1SK5287XZ4	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	98	8	5	12	0	0	0
201395417254	3	18.158	3	3	1	27	8	2	0	2	12	35	12	6	2	0	54	35	4	2002	19UUA56652A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395417254	4	18.158	3	3	1	27	8	2	0	2	12	35	12	6	2	0	30	42	5	1997	3VWKA81H7VM0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395417254	5	18.158	3	3	1	27	8	2	0	2	12	35	12	6	2	0	41	50	4	2004	1YVHP80D645N	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395417258	1	208.817	3	6	1	27	8	1	0	2	3	24	14	0	3	0	20	37	4	2007	1G1ZS58N37F2	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	1	6	2	12	0	0	0
201395417258	2	208.817	3	6	1	27	8	1	0	2	3	24	14	0	3	0	12	402	14	2011	1FMCU9C79BKB	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	8	8	5	14	0	0	0
201395417555	2	354.081	3	4	2	27	8	1	0	4	6	45	14	0	2	0	37	32	4	2003	1HGCM66513A0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	11	8	5	12	0	0	0
201395417606	2	90.79	3	5	4	27	8	1	1	4	11	22	45	0	4	0	84	881	62	2000	1HTSCABM7YH2	0	77	777777777	77777777777	2	1	98	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
201395418214	2	351.3509	1	4	6	23	2	1	0	5	11	0	14	0	2	0	63	999	49	2010	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	61	8	5	12	0	0	0
201395418225	4	5.9551	1	1	6	23	2	3	2	5	17	43	12	1	2	0	12	399	4	1998	888888888888	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	6	2	12	0	0	0
201395418352	2	9.079	3	1	1	27	8	1	0	3	2	50	14	0	2	0	37	31	4	2002	2HGES16692H5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	5	12	0	0	0
201395418352	3	9.079	3	1	1	27	8	1	0	3	2	50	14	0	2	0	35	47	4	2008	1N4AL21E88N5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	9	5	12	0	0	0
201395418843	2	354.081	3	4	1	27	8	1	0	3	17	30	1	0	2	0	38	402	14	2002	4S2CK58W8243	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395418978	2	18.158	3	3	2	27	8	1	1	5	13	45	14	0	3	0	12	481	31	2003	2FTRF17223CA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395419316	3	208.817	3	6	1	27	8	2	0	4	2	43	12	1	2	0	23	402	14	2012	2GKFLXE58C63	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	6	8	12	0	0	0
201395419549	2	360.748	3	4	5	44	9	1	0	6	18	20	14	0	2	0	37	31	2	2005	1HGEM22105L0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	63	2	5	12	0	0	0
201395419691	2	354.081	3	4	2	27	8	1	1	6	7	47	14	0	2	0	37	33	2	1992	JHMBB2158NC0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201395419810	2	18.158	3	3	1	27	8	1	0	4	16	42	14	0	2	0	12	461	21	2006	1FTRE14W16HA	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	5	8	5	12	0	0	0
201395420079	3	90.79	3	5	1	27	8	2	0	4	4	0	12	6	2	0	21	23	4	1999	1G3WS52H4XF3	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	8	5	12	0	0	0
201395420432	2	354.081	3	4	2	27	8	1	0	7	16	9	14	0	2	0	35	445	21	2013	1N6BF0KL1DN1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	7	8	5	12	0	0	0
201395420827	2	45.0935	3	3	1	44	9	1	0	6	20	51	33	0	3	0	18	401	14	2005	3G5DA03E35S5	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	12	2	5	12	0	0	0
201395420970	2	360.748	3	4	4	44	9	1	0	3	13	10	14	0	2	0	37	37	5	2010	JHMZE2H75AS0	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	36	0	0
201395421007	2	360.748	3	4	4	44	9	1	0	5	3	30	14	0	2	0	24	9	4	2007	1G8ZV577X7F1	0	0	000000000	00000000000	0	0	0	1	0	0	0	0	0	0	0	6	2	5	12	0	0	0
201395421432	3	63.553	3	2	4	27	8	2	0	8	10	45	12	7	3	0	84	881	62	1993	1HTSCPLMXPH4	0	57	71766300	5771766300	2	1	98	1	0	0	0	0	0	0	0	6	8	5	12	0	0	0
