OBJCONT	STRATUM	CASENUM	WEIGHT	E_ACTION	EVENTNUM	GAD	OBJGAD	PJ	PSU	REGION	VEHNUM
135	6	200929936030	135.548	3	1	1	98	12	1	1	1
137	6	200929936030	135.548	3	2	2	98	12	1	1	1
101	2	200929936035	33.887	1	1	0	98	12	1	1	1
135	2	200929936035	33.887	3	2	99	98	12	1	1	1
2	5	200929936060	67.774	4	1	1	4	13	1	1	1
137	6	200929936064	135.548	3	1	1	98	2	1	1	1
137	5	200929936067	67.774	3	1	1	98	2	1	1	1
101	5	200929936067	67.774	1	2	0	98	2	1	1	1
2	4	200929936070	304.982	4	1	4	2	8	1	1	1
2	2	200929936073	33.887	4	1	1	3	1	1	1	1
2	5	200929936075	67.774	4	1	1	2	1	1	1	1
2	1	200929936077	33.887	4	1	1	4	1	1	1	1
3	1	200929936077	33.887	4	2	1	4	1	1	1	2
4	1	200929936077	33.887	4	3	1	4	1	1	1	3
2	4	200929936079	304.982	4	1	1	4	1	1	1	1
135	1	200929936087	33.887	3	1	1	98	1	1	1	1
101	1	200929936087	33.887	1	2	0	98	1	1	1	1
2	1	200929936087	33.887	4	3	99	1	1	1	1	1
138	1	200929936087	33.887	3	4	99	98	1	1	1	1
101	3	200929936089	33.887	1	1	0	98	1	1	1	1
135	3	200929936089	33.887	3	2	2	98	1	1	1	1
124	4	200929936091	304.982	2	1	2	98	2	1	1	1
122	3	200929936092	33.887	2	1	1	98	2	1	1	1
158	6	200929936099	135.548	3	1	1	98	13	1	1	1
2	6	200929936102	135.548	4	1	1	4	4	1	1	1
3	6	200929936102	135.548	4	2	1	4	4	1	1	2
2	4	200929936107	304.982	4	1	3	2	4	1	1	1
2	5	200929936111	67.774	5	1	3	1	4	1	1	1
122	3	200929936114	33.887	2	1	2	98	4	1	1	1
2	4	200929936121	304.982	5	1	2	1	1	1	1	1
2	6	200929936125	135.548	4	1	1	4	1	1	1	1
145	1	200929936127	33.887	3	1	1	98	1	1	1	1
121	3	200929936136	33.887	2	1	1	98	8	1	1	1
126	6	200929936138	135.548	2	1	1	98	8	1	1	1
126	4	200929936143	304.982	2	1	2	98	8	1	1	1
137	5	200929936144	67.774	3	1	1	98	8	1	1	1
2	5	200929936154	67.774	5	1	3	1	8	1	1	1
2	6	200929936157	135.548	4	1	1	2	8	1	1	1
2	4	200929936158	304.982	4	1	1	4	8	1	1	1
2	4	200929936167	304.982	4	1	1	4	8	1	1	1
2	1	200929936169	33.887	4	1	1	1	8	1	1	1
2	5	200929936179	67.774	4	1	1	1	8	1	1	1
122	4	200929936180	304.982	2	1	3	98	8	1	1	1
126	5	200929936182	67.774	2	1	1	98	2	1	1	1
122	3	200929936185	33.887	2	1	1	98	2	1	1	1
121	3	200929936186	33.887	2	1	1	98	2	1	1	1
2	1	200929936190	33.887	4	1	1	1	2	1	1	1
2	4	200929936192	304.982	4	1	1	4	2	1	1	1
2	6	200929936197	135.548	4	1	1	4	2	1	1	1
3	6	200929936197	135.548	4	2	1	4	2	1	1	2
2	5	200929936203	67.774	4	1	1	4	2	1	1	1
2	4	200929936208	304.982	4	1	1	2	1	1	1	1
2	6	200929936217	135.548	5	1	11	12	1	1	1	1
2	4	200929936221	304.982	4	1	1	4	1	1	1	1
2	6	200929936227	135.548	4	1	1	4	2	1	1	1
135	1	200929936231	33.887	3	1	1	98	2	1	1	1
145	1	200929936231	33.887	3	2	99	98	2	1	1	1
102	1	200929936231	33.887	1	3	0	98	2	1	1	1
134	4	200929936232	304.982	3	1	5	98	2	1	1	1
2	5	200929936233	67.774	4	1	1	2	2	1	1	1
2	3	200929936260	33.887	5	1	2	1	4	1	1	1
2	4	200929936261	304.982	4	1	1	4	4	1	1	1
2	6	200929936263	135.548	4	1	2	3	4	1	1	1
139	6	200929936263	135.548	3	2	6	98	4	1	1	2
137	5	200929936270	67.774	3	1	2	98	4	1	1	1
138	5	200929936270	67.774	3	2	99	98	4	1	1	1
2	6	200929936274	135.548	5	1	4	1	4	1	1	1
3	6	200929936274	135.548	5	2	4	1	4	1	1	2
2	4	200929936280	304.982	5	1	3	1	4	1	1	1
122	3	200929936281	33.887	2	1	1	98	4	1	1	1
145	5	200929936287	67.774	3	1	1	98	4	1	1	1
2	6	200929936289	135.548	4	1	1	4	4	1	1	1
3	6	200929936289	135.548	4	2	1	4	4	1	1	2
124	6	200929936296	135.548	2	1	1	98	2	1	1	1
2	4	200929936307	304.982	4	1	1	4	8	1	1	1
138	3	200929936318	33.887	3	1	1	98	1	1	1	1
2	4	200929936321	304.982	5	1	4	1	1	1	1	1
2	4	200929936325	304.982	4	1	1	2	2	1	1	1
138	6	200929936329	135.548	3	1	1	98	2	1	1	1
101	6	200929936329	135.548	1	2	0	98	2	1	1	1
2	5	200929936330	67.774	4	1	1	3	2	1	1	1
137	5	200929936330	67.774	3	2	2	98	2	1	1	2
2	2	200929936333	33.887	4	1	1	4	2	1	1	1
2	5	200929936334	67.774	4	1	1	4	2	1	1	1
126	4	200929936346	304.982	2	1	4	98	1	1	1	1
138	6	200929936358	135.548	3	1	1	98	4	1	1	1
2	4	200929936359	304.982	5	1	4	1	4	1	1	1
108	6	200929936364	135.548	1	1	0	98	4	1	1	1
126	6	200929936364	135.548	2	2	15	98	4	1	1	1
126	4	200929936375	304.982	2	1	4	98	4	1	1	1
122	3	200929936376	33.887	2	1	1	98	4	1	1	1
2	5	200929936379	67.774	4	1	1	1	4	1	1	1
2	4	200929936385	304.982	4	1	4	1	12	1	1	1
2	4	200929936387	304.982	5	1	2	3	10	1	1	1
2	6	200929936392	135.548	5	1	3	1	4	1	1	1
2	4	200929936401	304.982	5	1	2	1	4	1	1	1
2	6	200929936406	135.548	4	1	1	4	2	1	1	1
2	6	200929936413	135.548	4	1	1	4	2	1	1	1
2	6	200929936415	135.548	4	1	1	3	8	1	1	1
124	3	200929936417	33.887	2	1	1	98	8	1	1	1
2	3	200929936419	33.887	4	1	1	4	8	1	1	1
3	3	200929936419	33.887	4	2	1	4	8	1	1	2
137	6	200929936424	135.548	3	1	1	98	1	1	1	1
2	4	200929936425	304.982	5	1	4	2	1	1	1	1
2	3	200929936426	33.887	4	1	3	3	1	1	1	1
122	3	200929936430	33.887	2	1	2	98	1	1	1	1
101	4	200929936438	304.982	1	1	0	98	1	1	1	1
3	3	200929936440	33.887	5	1	4	1	1	1	1	2
2	3	200929936440	33.887	5	2	4	1	1	1	1	1
2	6	200929936444	135.548	4	1	1	2	1	1	1	1
122	3	200929936446	33.887	2	1	2	98	1	1	1	1
2	2	200929936450	33.887	4	1	1	2	1	1	1	1
2	5	200929936457	67.774	4	1	1	4	2	1	1	1
2	4	200929936459	304.982	4	1	1	4	2	1	1	1
126	4	200929936474	304.982	2	1	4	98	1	1	1	1
2	6	200929936475	135.548	4	1	1	4	1	1	1	1
2	5	200929936487	67.774	4	1	1	4	2	1	1	1
3	5	200929936487	67.774	4	2	1	4	2	1	1	2
4	5	200929936487	67.774	4	3	1	4	2	1	1	3
2	4	200929936488	304.982	4	1	4	1	2	1	1	1
2	6	200929936494	135.548	4	1	1	3	4	1	1	1
2	4	200929936498	304.982	4	1	1	4	4	1	1	1
135	6	200929936507	135.548	3	1	1	98	12	1	1	1
2	6	200929936515	135.548	5	1	2	1	4	1	1	1
2	4	200929936520	304.982	4	1	1	4	4	1	1	1
2	5	200929936522	67.774	4	1	1	4	4	1	1	1
3	5	200929936522	67.774	4	2	1	3	4	1	1	2
2	6	200929936529	135.548	4	1	1	1	1	1	1	1
2	5	200929936536	67.774	4	1	1	2	1	1	1	1
101	5	200929936536	67.774	1	2	0	98	1	1	1	2
2	6	200929936539	135.548	4	1	1	1	1	1	1	1
2	6	200929936540	135.548	4	1	1	3	2	1	1	1
122	3	200929936541	33.887	2	1	4	98	2	1	1	1
101	3	200929936542	33.887	1	1	0	98	2	1	1	1
2	4	200929936551	304.982	4	1	3	3	2	1	1	1
2	6	200929936553	135.548	4	1	1	4	2	1	1	1
2	6	200929936556	135.548	4	1	1	3	8	1	1	1
2	4	200929936560	304.982	4	1	1	4	8	1	1	1
2	5	200929936562	67.774	4	1	1	2	8	1	1	1
2	4	200929936567	304.982	4	1	1	4	1	1	1	1
126	2	200929936581	33.887	2	1	1	98	7	1	1	1
135	6	200929936584	135.548	3	1	2	98	7	1	1	1
138	6	200929936584	135.548	3	2	99	98	7	1	1	1
135	4	200929936586	304.982	3	1	3	98	7	1	1	1
106	3	200929936592	33.887	1	1	0	98	7	1	1	1
2	2	200929936596	33.887	4	1	3	2	7	1	1	1
158	2	200929936596	33.887	3	2	99	98	7	1	1	2
2	6	200929936598	135.548	4	1	15	1	7	1	1	1
135	6	200929936603	135.548	3	1	1	98	7	1	1	1
140	6	200929936603	135.548	3	2	99	98	7	1	1	1
2	6	200929936609	135.548	4	1	1	4	7	1	1	1
124	4	200929936610	304.982	2	1	1	98	7	1	1	1
2	2	200929936612	33.887	4	1	1	1	7	1	1	1
2	2	200929936617	33.887	4	1	3	2	7	1	1	1
135	6	200929936622	135.548	3	1	1	98	7	1	1	1
2	2	200929936626	33.887	4	1	15	1	7	1	1	1
135	5	200929936627	67.774	3	1	1	98	7	1	1	1
2	6	200929936630	135.548	5	1	1	1	7	1	1	1
158	6	200929936630	135.548	3	2	2	98	7	1	1	1
137	4	200929936633	304.982	3	1	2	98	7	1	1	1
126	2	200929936634	33.887	2	1	3	98	7	1	1	1
135	5	200929936640	67.774	3	1	1	98	7	1	1	1
101	6	200929936647	135.548	1	1	0	98	7	1	1	1
138	6	200929936647	135.548	3	2	99	98	7	1	1	1
2	4	200929936648	304.982	5	1	4	1	7	1	1	1
137	6	200929936659	135.548	3	1	1	98	8	1	1	1
2	4	200929936662	304.982	5	1	4	1	1	1	1	1
101	6	200929936666	135.548	1	1	0	98	1	1	1	1
2	4	200929936675	304.982	5	1	2	3	1	1	1	1
138	5	200929936682	67.774	3	1	1	98	7	1	1	1
101	5	200929936682	67.774	1	2	0	98	7	1	1	1
136	6	200929936686	135.548	3	1	4	98	7	1	1	1
135	5	200929936693	67.774	3	1	1	98	7	1	1	1
135	6	200929936694	135.548	3	1	1	98	7	1	1	1
136	6	200929936699	135.548	3	1	2	98	7	1	1	1
135	5	200929936704	67.774	3	1	1	98	7	1	1	1
145	1	200929936708	33.887	3	1	1	98	7	1	1	1
2	2	200929936710	33.887	4	1	1	4	7	1	1	1
138	6	200929936711	135.548	3	1	1	98	7	1	1	1
101	6	200929936711	135.548	1	2	0	98	7	1	1	1
135	6	200929936711	135.548	3	3	99	98	7	1	1	1
105	2	200929936712	33.887	1	1	0	98	7	1	1	2
126	2	200929936712	33.887	2	2	2	98	7	1	1	2
1	2	200929936712	33.887	4	3	15	4	7	1	1	2
3	2	200929936712	33.887	4	4	15	1	7	1	1	2
2	4	200929936713	304.982	4	1	1	2	7	1	1	1
2	5	200929936715	67.774	4	1	1	2	7	1	1	1
135	2	200929936720	33.887	3	1	1	98	7	1	1	1
140	2	200929936720	33.887	3	2	99	98	7	1	1	1
2	6	200929936724	135.548	5	1	3	1	7	1	1	1
124	6	200929936729	135.548	2	1	1	98	7	1	1	1
2	5	200929936734	67.774	4	1	1	4	7	1	1	1
2	4	200929936737	304.982	5	1	4	1	7	1	1	1
124	6	200929936740	135.548	2	1	1	98	7	1	1	1
101	6	200929936740	135.548	1	2	0	98	7	1	1	1
101	3	200929936741	33.887	1	1	0	98	7	1	1	1
2	6	200929936748	135.548	4	1	1	4	7	1	1	1
2	6	200929936755	135.548	5	1	1	1	7	1	1	1
135	6	200929936761	135.548	3	1	1	98	7	1	1	1
2	4	200929936762	304.982	5	1	4	1	7	1	1	1
2	6	200929936774	135.548	4	1	1	4	7	1	1	1
135	3	200929936775	33.887	3	1	1	98	7	1	1	1
2	4	200929936778	304.982	4	1	4	1	7	1	1	1
137	5	200929936781	67.774	3	1	1	98	7	1	1	1
126	5	200929936781	67.774	2	2	1	98	7	1	1	1
106	3	200929936786	33.887	1	1	0	98	7	1	1	1
135	2	200929937019	33.887	3	1	1	98	10	1	1	1
101	2	200929937019	33.887	1	2	0	98	10	1	1	1
2	2	200929937019	33.887	4	3	15	1	10	1	1	1
3	2	200929937019	33.887	5	4	15	1	10	1	1	1
4	2	200929937019	33.887	5	5	15	1	10	1	1	1
5	2	200929937019	33.887	5	6	15	1	10	1	1	1
124	4	200929937026	304.982	2	1	1	98	4	1	1	1
2	5	200929937030	67.774	4	1	1	2	4	1	1	1
2	6	200929937035	135.548	4	1	1	2	4	1	1	1
121	3	200929937038	33.887	2	1	1	98	4	1	1	1
2	2	200929937042	33.887	4	1	1	1	4	1	1	1
2	4	200929937043	304.982	4	1	1	4	4	1	1	1
140	6	200929937044	135.548	3	1	1	98	4	1	1	1
101	6	200929937044	135.548	1	2	0	98	4	1	1	1
2	5	200929937045	67.774	4	1	1	2	4	1	1	1
2	5	200929937050	67.774	4	1	1	4	2	1	1	1
2	4	200929937051	304.982	4	1	1	4	2	1	1	1
138	6	200929937055	135.548	3	1	99	98	2	1	1	1
101	6	200929937055	135.548	1	2	0	98	2	1	1	1
138	4	200929937065	310.024	3	1	1	98	3	23	1	1
134	2	200929937072	2.138	3	1	99	98	3	23	1	1
145	6	200929937080	138.976	3	1	3	98	3	23	1	1
145	1	200929937144	2.138	3	1	1	98	3	23	1	1
145	1	200929937187	2.138	3	1	3	98	3	23	1	1
135	1	200929937188	2.138	3	1	1	98	3	23	1	1
101	1	200929937188	2.138	1	2	0	98	3	23	1	1
2	1	200929937197	2.138	5	1	2	1	3	23	1	1
145	1	200929937197	2.138	3	2	1	98	3	23	1	1
145	1	200929937197	2.138	3	3	2	98	3	23	1	2
136	6	200929937215	138.976	3	1	1	98	3	23	1	1
134	5	200929937222	68.419	3	1	1	98	3	23	1	1
2	4	200929937237	304.982	4	1	1	2	2	1	1	1
143	6	200929937244	135.548	3	1	2	98	8	1	1	1
135	6	200929937246	135.548	3	1	1	98	1	1	1	1
2	4	200929937255	304.982	4	1	1	4	1	1	1	1
2	1	200929937303	2.138	4	1	1	4	3	23	1	1
2	1	200929937304	2.138	5	1	3	1	3	23	1	1
137	1	200929937304	2.138	3	2	1	98	3	23	1	2
2	1	200929937342	2.138	5	1	4	1	3	23	1	1
137	1	200929937342	2.138	3	2	1	98	3	23	1	1
136	1	200929937342	2.138	3	3	99	98	3	23	1	2
144	1	200929937342	2.138	3	4	99	98	3	23	1	2
145	1	200929937342	2.138	3	5	1	98	3	23	1	2
139	6	200929937403	138.976	3	1	6	98	3	23	1	1
145	5	200929937438	68.419	3	1	1	98	3	23	1	1
101	5	200929937438	68.419	1	2	0	98	3	23	1	1
2	4	200929937479	310.024	4	1	1	4	3	23	1	1
101	3	200929937482	17.105	1	1	0	98	3	23	1	1
2	1	200929937493	2.138	4	1	1	2	3	23	1	1
136	1	200929937493	2.138	3	2	3	98	3	23	1	1
136	1	200929937493	2.138	3	3	4	98	3	23	1	2
135	1	200929937493	2.138	3	4	1	98	3	23	1	1
135	1	200929937493	2.138	3	5	1	98	3	23	1	2
135	1	200929937493	2.138	3	6	4	98	3	23	1	2
135	1	200929937501	2.138	3	1	1	98	3	23	1	1
101	1	200929937501	2.138	1	2	0	98	3	23	1	1
137	1	200929937574	2.138	3	1	1	98	3	23	1	1
135	6	200929937582	138.976	3	1	2	98	3	23	1	1
2	6	200929937582	138.976	4	2	3	2	3	23	1	1
2	2	200929937596	2.138	4	1	1	2	3	23	1	1
2	1	200929937601	2.138	5	1	4	1	3	23	1	1
101	1	200929937601	2.138	1	2	0	98	3	23	1	1
135	1	200929937624	2.138	3	1	4	98	3	23	1	1
135	1	200929937630	2.138	3	1	1	98	3	23	1	1
136	1	200929937630	2.138	3	2	4	98	3	23	1	1
2	5	200929937656	68.419	5	1	4	1	3	23	1	1
145	1	200929937688	2.138	3	1	1	98	3	23	1	1
2	6	200929937746	138.976	4	1	1	4	3	23	1	1
2	1	200929937764	2.138	5	1	3	1	3	23	1	1
2	6	200929937772	135.548	5	1	1	1	2	1	1	1
2	1	200929937777	33.887	4	1	1	2	2	1	1	1
101	1	200929937777	33.887	1	2	0	98	2	1	1	2
159	1	200929937777	33.887	3	3	99	98	2	1	1	2
126	4	200929937783	304.982	2	1	4	98	8	1	1	1
137	5	200929937787	67.774	3	1	1	98	1	1	1	1
2	4	200929937813	304.982	5	1	4	1	4	1	1	1
2	6	200929937815	135.548	4	1	1	4	4	1	1	1
3	6	200929937815	135.548	4	2	1	4	4	1	1	2
140	5	200929937824	67.774	3	1	1	98	4	1	1	1
137	4	200929937827	304.982	3	1	2	98	4	1	1	1
137	6	200929937836	135.548	3	1	1	98	1	1	1	1
2	4	200929937837	304.982	5	1	3	2	1	1	1	1
2	5	200929937840	67.774	5	1	2	1	1	1	1	1
3	5	200929937840	67.774	4	2	1	1	1	1	1	2
137	5	200929937840	67.774	3	3	2	98	1	1	1	2
126	5	200929937840	67.774	2	4	1	98	1	1	1	2
2	6	200929937841	135.548	4	1	1	4	2	1	1	1
3	6	200929937841	135.548	4	2	1	4	2	1	1	2
2	4	200929937844	304.982	4	1	1	4	2	1	1	1
145	5	200929937845	67.774	3	1	1	98	2	1	1	1
145	5	200929937845	67.774	3	2	99	98	2	1	1	1
137	5	200929937845	67.774	3	3	1	98	2	1	1	1
2	1	200929937846	33.887	4	1	1	2	2	1	1	1
138	1	200929937846	33.887	3	2	99	98	2	1	1	1
136	2	200929937856	33.887	3	1	2	98	10	1	1	1
108	2	200929937856	33.887	1	2	0	98	10	1	1	1
101	2	200929937856	33.887	1	3	0	98	10	1	1	1
128	2	200929937856	33.887	2	4	1	98	10	1	1	2
101	2	200929937856	33.887	1	5	0	98	10	1	1	2
135	2	200929937856	33.887	3	6	99	98	10	1	1	2
2	2	200929937858	33.887	5	1	2	1	12	1	1	1
2	6	200929937859	135.548	5	1	4	1	12	1	1	1
135	6	200929937863	135.548	3	1	1	98	10	1	1	1
135	6	200929937863	135.548	3	2	4	98	10	1	1	1
128	6	200929937863	135.548	2	3	99	98	10	1	1	1
2	2	200929937869	33.887	5	1	3	2	10	1	1	1
2	6	200929937874	135.548	4	1	1	1	2	1	1	1
2	5	200929937879	67.774	4	1	1	4	2	1	1	1
101	3	200929937882	33.887	1	1	0	98	1	1	1	1
2	6	200929937889	135.548	4	1	1	1	1	1	1	1
137	6	200929937894	135.548	3	1	1	98	4	1	1	1
137	4	200929937899	304.982	3	1	1	98	4	1	1	1
2	6	200929937901	135.548	4	1	1	4	4	1	1	1
2	6	200929937914	135.548	4	1	1	3	4	1	1	1
2	5	200929937915	67.774	4	1	1	1	4	1	1	1
2	4	200929937918	304.982	4	1	1	4	4	1	1	1
2	2	200929937922	33.887	5	1	3	2	4	1	1	1
2	4	200929937944	304.982	5	1	2	1	1	1	1	1
2	6	200929937946	135.548	4	1	1	2	1	1	1	1
137	5	200929937948	67.774	3	1	3	98	1	1	1	1
2	1	200929937952	33.887	4	1	1	4	1	1	1	1
2	4	200929937957	304.982	4	1	1	4	13	1	1	1
2	2	200929937963	33.887	4	1	1	3	2	1	1	1
2	4	200929937965	304.982	4	1	1	4	2	1	1	1
2	6	200929937966	135.548	4	1	1	2	2	1	1	1
140	6	200929937966	135.548	3	2	99	98	2	1	1	1
101	6	200929937966	135.548	1	3	0	98	2	1	1	1
2	4	200929937970	304.982	4	1	1	4	8	1	1	1
158	3	200929937975	33.887	3	1	1	98	1	1	1	1
2	2	200929937978	33.887	5	1	4	1	1	1	1	1
2	4	200929937979	304.982	5	1	4	1	1	1	1	1
2	5	200929937983	67.774	4	1	1	3	1	1	1	1
3	5	200929937983	67.774	4	2	2	1	1	1	1	2
4	5	200929937983	67.774	4	3	4	1	1	1	1	3
137	5	200929937983	67.774	3	4	1	98	1	1	1	1
2	6	200929937991	135.548	4	1	1	4	4	1	1	1
3	6	200929937991	135.548	4	2	1	4	4	1	1	2
122	3	200929937995	33.887	2	1	1	98	4	1	1	1
2	5	200929937999	67.774	5	1	3	1	4	1	1	1
145	5	200929937999	67.774	3	2	1	98	4	1	1	1
137	5	200929937999	67.774	3	3	99	98	4	1	1	1
2	4	200929938002	304.982	4	1	3	2	4	1	1	1
2	6	200929938004	135.548	4	1	1	4	4	1	1	1
2	4	200929938015	304.982	4	1	1	4	4	1	1	1
2	6	200929938020	135.548	5	1	3	1	2	1	1	1
2	4	200929938027	304.982	4	1	12	12	2	1	1	1
2	6	200929938033	135.548	4	1	1	2	2	1	1	1
131	6	200929938034	135.548	3	1	1	98	4	1	1	1
136	1	200929938043	33.887	3	1	1	98	4	1	1	1
141	1	200929938043	33.887	3	2	1	98	4	1	1	1
132	1	200929938043	33.887	3	3	1	98	4	1	1	1
2	4	200929938045	304.982	4	1	1	4	4	1	1	1
2	3	200929938050	33.887	4	1	1	4	1	1	1	1
3	3	200929938050	33.887	4	2	1	4	1	1	1	2
2	6	200929938052	135.548	5	1	2	1	1	1	1	1
2	4	200929938053	304.982	4	1	1	2	1	1	1	1
2	6	200929938058	135.548	4	1	1	4	1	1	1	1
2	2	200929938068	33.887	4	1	1	3	2	1	1	1
137	6	200929938075	135.548	3	1	1	98	2	1	1	1
145	6	200929938075	135.548	3	2	3	98	2	1	1	1
2	4	200929938079	304.982	4	1	1	4	2	1	1	1
140	6	200929938086	135.548	3	1	6	98	2	1	1	1
145	6	200929938086	135.548	3	2	99	98	2	1	1	1
2	5	200929938089	67.774	4	1	1	4	2	1	1	1
2	3	200929938096	33.887	4	1	1	4	4	1	1	1
3	3	200929938096	33.887	4	2	1	4	4	1	1	2
4	3	200929938096	33.887	4	3	1	4	4	1	1	3
2	4	200929938100	304.982	5	1	1	3	4	1	1	1
2	5	200929938104	67.774	4	1	1	4	4	1	1	1
3	5	200929938104	67.774	4	2	1	4	4	1	1	2
137	1	200929938105	33.887	3	1	1	98	4	1	1	1
2	6	200929938107	135.548	4	1	1	1	4	1	1	1
124	4	200929938118	304.982	2	1	1	98	1	1	1	1
2	6	200929938120	135.548	5	1	3	1	1	1	1	1
2	4	200929938131	304.982	4	1	1	4	8	1	1	1
2	1	200929938134	33.887	5	1	2	1	8	1	1	1
135	6	200929938136	135.548	3	1	1	98	10	1	1	1
124	6	200929938148	135.548	2	1	1	98	12	1	1	1
2	2	200929938156	33.887	5	1	4	2	10	1	1	1
2	6	200929938157	135.548	5	1	3	2	10	1	1	1
101	2	200929938160	33.887	1	1	0	98	12	1	1	1
135	2	200929938160	33.887	3	2	2	98	12	1	1	1
135	4	200929938172	304.982	3	1	1	98	2	1	1	1
2	6	200929938176	135.548	4	1	1	4	2	1	1	1
2	1	200929938180	33.887	4	1	1	4	1	1	1	1
143	6	200929938185	135.548	3	1	1	98	1	1	1	1
144	6	200929938185	135.548	3	2	99	98	1	1	1	1
2	4	200929938189	304.982	5	1	4	1	1	1	1	1
124	4	200929938192	304.982	2	1	3	98	4	1	1	1
137	5	200929938197	67.774	3	1	1	98	4	1	1	1
126	6	200929938199	135.548	2	1	1	98	4	1	1	1
126	6	200929938199	135.548	2	2	1	98	4	1	1	1
142	6	200929938199	135.548	3	3	99	98	4	1	1	1
2	4	200929938211	304.982	4	1	2	2	4	1	1	1
2	1	200929938219	33.887	5	1	4	1	4	1	1	1
101	1	200929938219	33.887	1	2	0	98	4	1	1	1
2	6	200929938225	135.548	5	1	2	1	4	1	1	1
2	5	200929938226	67.774	5	1	2	1	4	1	1	1
3	5	200929938226	67.774	4	2	3	1	4	1	1	1
2	4	200929938227	304.982	5	1	3	1	4	1	1	1
101	6	200929938236	135.548	1	1	0	98	10	1	1	1
138	6	200929938236	135.548	3	2	99	98	10	1	1	1
158	6	200929938247	135.548	3	1	99	98	1	1	1	1
101	6	200929938247	135.548	1	2	0	98	1	1	1	1
2	5	200929938255	67.774	4	1	1	4	1	1	1	1
126	4	200929938256	304.982	2	1	1	98	1	1	1	1
2	6	200929938259	135.548	4	1	1	4	1	1	1	1
2	4	200929938268	304.982	4	1	1	3	1	1	1	1
2	6	200929938281	135.548	4	1	1	1	2	1	1	1
3	6	200929938281	135.548	5	2	4	1	2	1	1	2
158	6	200929938288	135.548	3	1	1	98	2	1	1	1
2	5	200929938290	67.774	4	1	1	1	2	1	1	1
124	4	200929938293	304.982	2	1	1	98	2	1	1	1
126	6	200929938298	135.548	2	1	1	98	2	1	1	1
2	6	200929938308	135.548	4	1	1	4	2	1	1	1
124	4	200929938309	304.982	2	1	1	98	2	1	1	1
138	6	200929938313	135.548	3	1	1	98	2	1	1	1
126	6	200929938313	135.548	2	2	3	98	2	1	1	1
2	4	200929938322	304.982	4	1	1	2	8	1	1	1
2	6	200929938323	135.548	5	1	4	1	8	1	1	1
2	2	200929938330	33.887	4	1	1	4	8	1	1	1
2	6	200929938333	135.548	4	1	1	3	1	1	1	1
126	4	200929938339	304.982	2	1	4	98	1	1	1	1
137	3	200929938344	33.887	3	1	1	98	1	1	1	1
137	3	200929938344	33.887	3	2	3	98	1	1	1	1
2	6	200929938350	135.548	4	1	1	1	1	1	1	1
126	4	200929938351	304.982	2	1	1	98	1	1	1	1
122	3	200929938353	33.887	2	1	3	98	1	1	1	1
2	4	200929938362	304.982	4	1	1	4	1	1	1	1
135	5	200929938363	67.774	3	1	3	98	1	1	1	1
158	3	200929938365	33.887	3	1	1	98	4	1	1	1
137	3	200929938365	33.887	3	2	99	98	4	1	1	1
137	3	200929938365	33.887	3	3	99	98	4	1	1	1
137	3	200929938365	33.887	3	4	99	98	4	1	1	1
137	3	200929938365	33.887	3	5	99	98	4	1	1	1
124	6	200929938367	135.548	2	1	1	98	4	1	1	1
2	1	200929938372	33.887	4	1	1	3	4	1	1	1
2	6	200929938374	135.548	4	1	1	4	4	1	1	1
145	5	200929938379	67.774	3	1	1	98	4	1	1	1
126	5	200929938379	67.774	2	2	4	98	4	1	1	1
101	5	200929938379	67.774	1	3	0	98	4	1	1	1
138	4	200929938380	304.982	3	1	1	98	4	1	1	1
138	4	200929938380	304.982	3	2	99	98	4	1	1	1
2	6	200929938387	135.548	4	1	1	1	4	1	1	1
124	4	200929938397	304.982	2	1	1	98	12	1	1	1
2	5	200929938402	67.774	4	1	3	3	2	1	1	1
145	5	200929938402	67.774	3	2	99	98	2	1	1	1
137	6	200929938405	135.548	3	1	2	98	7	1	1	1
159	6	200929938405	135.548	3	2	6	98	7	1	1	1
101	3	200929938410	33.887	1	1	0	98	7	1	1	1
2	2	200929938411	33.887	4	1	1	2	7	1	1	1
2	3	200929938412	33.887	5	1	2	1	7	1	1	1
105	2	200929938413	33.887	1	1	0	98	7	1	1	1
2	2	200929938413	33.887	4	2	1	1	7	1	1	1
3	2	200929938413	33.887	4	3	15	3	7	1	1	1
3	2	200929938413	33.887	4	4	15	3	7	1	1	2
138	2	200929938413	33.887	3	5	1	98	7	1	1	3
138	2	200929938413	33.887	3	6	1	98	7	1	1	1
101	2	200929938413	33.887	1	7	0	98	7	1	1	2
135	5	200929938416	67.774	3	1	1	98	7	1	1	1
135	5	200929938416	67.774	3	2	1	98	7	1	1	1
138	4	200929938417	304.982	3	1	1	98	7	1	1	1
135	6	200929938419	135.548	3	1	3	98	7	1	1	1
140	5	200929938424	67.774	3	1	1	98	7	1	1	1
101	5	200929938424	67.774	1	2	0	98	7	1	1	1
2	4	200929938432	304.982	5	1	3	1	7	1	1	1
2	6	200929938434	135.548	4	1	1	3	7	1	1	1
137	6	200929938434	135.548	3	2	1	98	7	1	1	1
2	6	200929938438	135.548	5	1	1	1	7	1	1	1
126	6	200929938438	135.548	2	2	1	98	7	1	1	2
2	1	200929938440	33.887	5	1	3	2	7	1	1	1
135	1	200929938440	33.887	3	2	1	98	7	1	1	2
2	2	200929938441	33.887	4	1	1	4	7	1	1	1
124	6	200929938449	135.548	2	1	1	98	7	1	1	1
