CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MSAFEQMT
201129611745	0	1	15.7591	4	3	1	94	11	8
201129611764	0	1	220.6274	4	4	1	94	11	2
201129611801	0	1	15.7591	4	3	1	94	11	8
201129611808	0	1	15.7591	4	3	1	94	11	8
201129611821	0	1	15.7591	4	3	1	94	11	8
201129611835	0	1	15.7591	4	3	1	94	11	1
201129611840	0	1	15.7591	4	3	1	94	11	8
201129611859	0	1	15.7591	4	3	1	94	11	1
201129611878	0	1	15.7591	4	3	1	94	11	8
201129611894	0	1	31.217201	4	3	5	94	11	2
201129611898	0	1	31.217201	4	3	5	94	11	2
201129611945	0	1	15.7591	4	3	4	94	11	2
201129612048	0	1	15.7591	4	3	3	94	11	8
201129612059	0	1	15.7591	4	3	3	94	11	8
201129612062	0	1	15.7591	4	3	3	94	11	2
201129612068	0	1	15.7591	4	3	3	94	11	8
201129612088	0	1	15.7591	4	3	3	94	11	8
201129612306	0	1	15.7591	4	3	3	94	11	8
201129612309	0	1	15.7591	4	3	3	94	11	8
201129612344	0	1	220.6274	4	4	3	94	11	8
201129612356	0	1	15.7591	4	3	3	94	11	8
201129612508	0	1	15.7591	4	3	4	94	11	8
201129612508	0	2	15.7591	4	3	4	94	11	8
201129612522	0	1	15.7591	4	3	1	94	11	8
201129612523	0	1	15.7591	4	3	1	94	11	2
201129612542	0	1	15.7591	4	3	1	94	11	8
201129612543	0	1	15.7591	4	3	1	94	11	8
201129612557	0	1	15.7591	4	3	1	94	11	8
201129612569	0	1	15.7591	4	3	1	94	11	2
201129612623	0	1	15.7591	4	3	1	94	11	8
201129612627	0	1	15.7591	4	3	1	94	11	8
201129612628	0	1	220.6274	4	4	1	94	11	2
201129612632	0	1	15.7591	4	3	1	94	11	8
201129612679	0	1	15.7591	4	3	1	94	11	1
201129612681	0	1	15.7591	4	3	1	94	11	8
201129612703	0	1	220.6274	4	4	1	94	11	8
201129612794	0	1	15.7591	4	3	2	94	11	8
201129612948	0	1	15.7591	4	3	4	94	11	8
201129613020	0	1	15.7591	4	3	2	94	11	2
201129613044	0	1	15.7591	4	3	1	94	11	8
201129613202	0	1	15.7591	4	3	1	94	11	8
201129613205	0	1	15.7591	4	3	1	94	11	8
201129613336	0	1	15.7591	4	3	3	94	11	1
201129613642	0	1	15.7591	4	3	1	94	11	8
201129715039	0	1	15.5072	4	3	8	96	14	1
201129715318	0	1	13.3372	4	3	4	97	11	1
201129715351	0	1	13.3372	4	3	4	97	11	1
201129715580	0	1	13.3372	4	3	3	97	11	8
201129715638	0	1	14	4	3	1	96	14	8
201129716332	0	1	12.23652	4	3	20	96	14	1
201129716488	0	1	13.3372	4	3	3	97	11	1
201129716643	0	1	13.10844	4	3	11	96	14	8
201129717041	0	1	14	4	3	3	96	14	8
201129717105	0	1	14	4	3	1	96	14	1
201129717695	0	1	20.539288	4	3	5	97	11	1
201129718002	0	1	15.5072	4	3	8	96	14	1
201129718824	0	1	220.73077	4	4	33	96	14	2
201129719616	0	1	12.23652	4	3	20	96	14	1
201129719632	0	1	12.23652	4	3	20	96	14	1
201129719991	0	1	13.3372	4	3	2	97	11	1
201129720366	0	1	223.3126	4	4	43	96	14	8
201129720373	0	1	15.9509	4	3	43	96	14	8
201129720457	0	1	13.3372	4	3	9	97	11	1
201129720793	0	1	12.23652	4	3	20	96	14	8
201129720832	0	1	12.23652	4	3	20	96	14	8
201129720851	0	1	12.23652	4	3	20	96	14	8
201129720878	0	1	12.23652	4	3	20	96	14	2
201129721618	0	1	12.23652	4	3	20	96	14	8
201129721804	0	1	226.7324	4	4	3	97	11	8
201129721823	0	1	13.3372	4	3	3	97	11	1
201129721828	0	1	13.3372	4	3	3	97	11	8
201129721837	0	1	226.7324	4	4	3	97	11	8
201129721869	0	1	13.3372	4	3	4	97	11	1
201129721994	0	1	20.539288	4	3	5	97	11	2
201129722398	0	1	12.23652	4	3	20	96	14	1
201129722458	0	1	9.59699	4	3	33	96	14	8
201129722510	0	1	12.24424	4	3	6	96	14	8
201129722813	0	1	15.9509	4	3	43	96	14	8
201129723035	0	1	13.3372	4	3	2	97	11	2
201129723367	0	1	12.23652	4	3	20	96	14	8
201129723402	0	1	12.23652	4	3	20	96	14	8
201129723417	0	1	12.23652	4	3	20	96	14	8
201129723615	0	1	13.3372	4	3	3	97	11	8
201129723711	0	1	20.539288	4	3	5	97	11	8
201129723722	0	1	20.539288	4	3	5	97	11	8
201129724012	0	1	13.10844	4	3	11	96	14	8
201129724031	0	1	52.43376	4	5	11	96	14	8
201129724031	0	2	52.43376	4	5	11	96	14	8
201129724210	0	1	14	4	3	1	96	14	8
201129724983	0	1	13.3372	4	3	3	97	11	8
201129724992	0	1	13.3372	4	3	3	97	11	8
201129725104	0	1	13.3372	4	3	2	97	11	8
201129725302	0	1	13.10844	4	3	11	96	14	1
201129725392	0	1	13.10844	4	3	11	96	14	8
201129726240	0	1	13.3372	4	3	1	97	11	2
201129726284	0	1	13.3372	4	3	1	97	11	2
201129726361	0	1	15.16425	4	3	18	96	14	8
201129726418	0	1	15.16425	4	3	18	96	14	8
201129726471	0	1	13.3372	4	3	4	97	11	8
201129726478	0	1	13.3372	4	3	4	97	11	1
201129726488	0	1	13.3372	4	3	2	97	11	2
201129726494	0	1	13.3372	4	3	2	97	11	8
201129726501	0	1	13.3372	4	3	2	97	11	8
201129726518	0	1	13.3372	4	3	2	97	11	8
201129726572	0	1	13.3372	4	3	2	97	11	8
201129726600	0	1	20.539288	4	3	5	97	11	8
201129726728	0	1	13.10844	4	3	11	96	14	1
201129727219	0	1	15.9509	4	3	43	96	14	8
201129727222	0	1	15.9509	4	3	43	96	14	8
201129727227	0	1	15.9509	4	3	43	96	14	1
201129727237	0	1	15.9509	4	3	43	96	14	2
201129727328	0	1	220.73077	4	4	33	96	14	8
201129727357	0	1	9.59699	4	3	33	96	14	8
201129727369	0	1	9.59699	4	3	33	96	14	8
201129727369	0	2	9.59699	4	3	33	96	14	8
201129727374	0	1	9.59699	4	3	33	96	14	8
201129727462	0	1	12.24424	4	3	6	96	14	8
201129727830	0	1	12.23652	4	3	20	96	14	8
201129727860	0	1	12.23652	4	3	20	96	14	8
201129727905	0	1	12.23652	4	3	20	96	14	8
201152900318	0	1	15	2	3	3	72	13	8
201164303104	0	1	11.093989	4	3	1	79	10	1
201164303132	0	1	11.093989	4	3	1	79	10	1
201164303176	0	1	11.093989	4	3	1	79	10	1
201164303220	0	1	11.093989	4	3	1	79	10	1
201164303241	0	1	11.093989	4	3	1	79	10	1
201164303243	0	1	11.093989	4	3	1	79	10	1
201164303249	0	1	11.093989	4	3	1	79	10	1
201164303256	0	1	11.093989	4	3	1	79	10	1
201164303269	0	1	11.093989	4	3	1	79	10	1
201164303331	0	1	11.093989	4	3	1	79	10	1
201164303351	0	1	221.87978	4	4	1	79	10	8
201164303412	0	1	11.093989	4	3	1	79	10	1
201164303423	0	1	11.093989	4	3	1	79	10	1
201164303425	0	1	11.093989	4	3	1	79	10	1
201164303428	0	1	11.093989	4	3	1	79	10	1
201164303451	0	1	11.093989	4	3	1	79	10	1
201164303454	0	1	11.093989	4	3	1	79	10	1
201164303459	0	1	11.093989	4	3	1	79	10	1
201164303475	0	1	11.093989	4	3	1	79	10	1
201164303477	0	1	11.093989	4	3	1	79	10	1
201164303478	0	1	11.093989	4	3	1	79	10	1
201164303499	0	1	11.093989	4	3	1	79	10	2
201164303517	0	1	11.093989	4	3	1	79	10	1
201164303521	0	1	11.093989	4	3	1	79	10	8
201164303527	0	1	11.093989	4	3	1	79	10	1
201164303529	0	1	11.093989	4	3	1	79	10	1
201164303563	0	1	11.093989	4	3	1	79	10	1
201164303578	0	1	11.093989	4	3	1	79	10	1
201164303582	0	1	11.093989	4	3	1	79	10	1
201164303582	0	2	11.093989	4	3	1	79	10	1
201164303584	0	1	11.093989	4	3	1	79	10	1
201165514599	0	1	12.2215	3	3	2	43	9	1
201165602718	0	1	16.1504	4	3	4	75	11	1
201165602718	0	2	16.1504	4	3	4	75	11	1
201165602736	0	1	16.1504	4	3	4	75	11	2
201165603148	0	1	16.1504	4	3	3	75	11	1
201165603161	0	1	16.1504	4	3	4	75	11	2
201165603496	0	1	16.1504	4	3	2	75	11	2
201165603499	0	1	16.1504	4	3	2	75	11	1
201165603743	0	1	16.1504	4	3	4	75	11	8
201165603750	0	1	16.1504	4	3	3	75	11	8
201165603804	0	1	16.1504	4	3	2	75	11	2
201165603951	0	1	16.1504	4	3	3	75	11	8
201165906459	0	1	11.093989	4	3	1	79	10	1
201165906484	0	1	11.093989	4	3	7	79	10	1
201165906616	0	1	11.093989	4	3	7	79	10	1
201165906625	0	1	11.093989	4	3	7	79	10	8
201165906637	0	1	11.093989	4	3	7	79	10	1
201165906995	0	1	11.093989	4	3	7	79	10	1
201165907015	0	1	11.093989	4	3	7	79	10	1
201165907022	0	1	11.093989	4	3	7	79	10	1
201165907055	0	1	11.093989	4	3	7	79	10	1
201165907082	0	1	11.093989	4	3	1	79	10	1
201165907084	0	1	11.093989	4	3	1	79	10	2
201165907088	0	1	11.093989	4	3	1	79	10	2
201165907133	0	1	11.093989	4	3	1	79	10	8
201165907149	0	1	11.093989	4	3	1	79	10	1
201165907201	0	1	11.093989	4	3	1	79	10	1
201165907384	0	1	11.093989	4	3	1	79	10	1
201165907385	0	1	11.093989	4	3	1	79	10	1
201165907388	0	1	11.093989	4	3	1	79	10	1
201165907415	0	1	11.093989	4	3	7	79	10	1
201165907422	0	1	11.093989	4	3	7	79	10	8
201165907507	0	1	11.093989	4	3	1	79	10	1
201165907508	0	1	11.093989	4	3	1	79	10	2
201165907509	0	1	11.093989	4	3	1	79	10	1
201165907723	0	1	11.093989	4	3	1	79	10	2
201165907727	0	1	11.093989	4	3	1	79	10	1
201165907758	0	1	11.093989	4	3	1	79	10	1
201165907778	0	1	11.093989	4	3	7	79	10	8
201165907789	0	1	221.87978	4	4	7	79	10	2
201165907808	0	1	11.093989	4	3	7	79	10	2
201165907831	0	1	11.093989	4	3	7	79	10	1
201165908080	0	1	11.093989	4	3	7	79	10	1
201165908105	0	1	11.093989	4	3	1	79	10	8
201165908106	0	1	11.093989	4	3	1	79	10	8
201165908179	0	1	11.093989	4	3	7	79	10	1
201165908212	0	1	11.093989	4	3	7	79	10	8
201168601239	0	1	12.2215	3	3	1	43	9	1
201168706582	0	1	19.0507	2	3	2	11	6	1
201168706582	0	2	19.0507	2	3	2	11	6	1
201168706672	0	1	19.0507	2	3	2	11	6	1
201168706713	0	1	19.0507	2	3	2	11	6	1
201168706776	0	1	19.0507	2	3	2	11	6	1
201168807278	0	1	19.0507	2	3	3	11	6	1
201168807467	0	1	19.0507	2	3	4	11	6	1
201169600611	0	1	20.242467	1	3	26	6	1	8
201169600633	0	1	14.820011	1	3	20	6	1	8
201169600634	0	1	14.820011	1	3	20	6	1	8
201169600660	0	1	8.941356	1	3	11	6	1	8
201169600667	0	1	223.7625	1	4	2	6	1	8
201169700323	0	1	16.1504	4	3	2	75	11	1
201169700323	0	2	16.1504	4	3	2	75	11	1
201169700528	0	1	16.1504	4	3	2	75	11	8
201169700719	0	1	16.1504	4	3	2	75	11	8
201169700791	0	1	16.1504	4	3	4	75	11	8
201169701330	0	1	16.1504	4	3	1	75	11	1
201171900359	0	1	12.2215	3	3	1	43	9	1
201171900731	0	1	12.2215	3	3	1	43	9	2
201172600365	0	1	11.093989	4	3	1	79	10	1
201172600404	0	1	11.093989	4	3	1	79	10	8
201172600429	0	1	11.093989	4	3	1	79	10	8
201172600498	0	1	11.093989	4	3	1	79	10	1
201172600501	0	1	11.093989	4	3	1	79	10	8
201172600505	0	1	11.093989	4	3	1	79	10	2
201172600550	0	1	11.093989	4	3	1	79	10	1
201172600588	0	1	11.093989	4	3	7	79	10	1
201172600654	0	1	11.093989	4	3	1	79	10	1
201172600684	0	1	11.093989	4	3	1	79	10	2
201172600709	0	1	11.093989	4	2	7	79	10	1
201172600717	0	1	11.093989	4	3	7	79	10	8
201172600717	0	2	11.093989	4	3	7	79	10	8
201172600721	0	1	11.093989	4	3	7	79	10	1
201172600723	0	1	11.093989	4	3	7	79	10	1
201172600743	0	1	11.093989	4	3	7	79	10	1
201172600769	0	1	11.093989	4	3	1	79	10	1
201172600863	0	1	11.093989	4	3	7	79	10	8
201172600892	0	1	11.093989	4	3	1	79	10	2
201172600904	0	1	11.093989	4	3	1	79	10	8
201172600939	0	1	11.093989	4	3	1	79	10	8
201172600950	0	1	11.093989	4	3	1	79	10	8
201172600970	0	1	11.093989	4	3	1	79	10	8
201172600980	0	1	11.093989	4	3	1	79	10	8
201172601044	0	1	11.093989	4	3	7	79	10	1
201172601045	0	1	11.093989	4	3	7	79	10	8
201172601066	0	1	11.093989	4	3	7	79	10	1
201172601132	0	1	11.093989	4	3	1	79	10	8
201172601148	0	1	11.093989	4	3	1	79	10	8
201172601163	0	1	11.093989	4	3	7	79	10	8
201172601185	0	1	11.093989	4	3	7	79	10	8
201172601279	0	1	11.093989	4	3	1	79	10	2
201172601350	0	1	221.87978	4	4	1	79	10	8
201172601352	0	1	11.093989	4	3	1	79	10	8
201172601361	0	1	11.093989	4	3	1	79	10	8
201172601396	0	1	11.093989	4	3	1	79	10	8
201172601404	0	1	11.093989	4	3	1	79	10	8
201172601419	0	1	11.093989	4	3	1	79	10	8
201172601424	0	1	11.093989	4	3	1	79	10	8
201172601449	0	1	11.093989	4	3	1	79	10	8
201172601487	0	1	11.093989	4	3	1	79	10	8
201172601492	0	1	11.093989	4	3	1	79	10	8
201172601495	0	1	11.093989	4	3	1	79	10	1
201172601518	0	1	11.093989	4	3	1	79	10	8
201172601546	0	1	11.093989	4	3	1	79	10	8
201172601554	0	1	11.093989	4	3	7	79	10	8
201172601554	0	2	11.093989	4	3	7	79	10	8
201172601557	0	1	11.093989	4	3	7	79	10	8
201172601564	0	1	11.093989	4	3	7	79	10	8
201172601607	0	1	11.093989	4	3	7	79	10	8
201172601610	0	1	11.093989	4	3	7	79	10	8
201172601620	0	1	11.093989	4	3	7	79	10	8
201172601625	0	1	11.093989	4	3	7	79	10	8
201172601631	0	1	11.093989	4	3	7	79	10	8
201172601632	0	1	11.093989	4	3	7	79	10	8
201172601638	0	1	11.093989	4	3	7	79	10	8
201172601641	0	1	11.093989	4	3	7	79	10	2
201172601696	0	1	11.093989	4	3	1	79	10	8
201172601697	0	1	221.87978	4	4	1	79	10	8
201172601724	0	1	11.093989	4	3	1	79	10	8
201172601755	0	1	221.87978	4	4	7	79	10	8
201172601778	0	1	11.093989	4	3	7	79	10	8
201172601790	0	1	11.093989	4	3	7	79	10	8
201172601896	0	1	11.093989	4	3	1	79	10	8
201172601953	0	1	11.093989	4	3	1	79	10	8
201172601956	0	1	11.093989	4	3	1	79	10	8
201172601964	0	1	11.093989	4	3	1	79	10	1
201172601966	0	1	221.87978	4	4	1	79	10	8
201172602041	0	1	11.093989	4	3	7	79	10	1
201172602045	0	1	11.093989	4	3	7	79	10	8
201172602095	0	1	11.093989	4	3	1	79	10	8
201172602110	0	1	11.093989	4	3	1	79	10	8
201172602116	0	1	11.093989	4	3	1	79	10	8
201172602158	0	1	11.093989	4	3	1	79	10	2
201172602174	0	1	11.093989	4	3	1	79	10	8
201172602239	0	1	11.093989	4	3	7	79	10	1
201172602270	0	1	11.093989	4	3	7	79	10	8
201172602303	0	1	11.093989	4	3	7	79	10	2
201172602354	0	1	11.093989	4	3	7	79	10	8
201172602356	0	1	11.093989	4	3	1	79	10	8
201172602491	0	1	11.093989	4	3	1	79	10	8
201172700344	0	1	11.093989	4	3	1	79	10	2
201172700350	0	1	11.093989	4	3	1	79	10	8
201172700381	0	1	11.093989	4	3	1	79	10	1
201172700456	0	1	11.093989	4	3	7	79	10	2
201172700469	0	1	11.093989	4	3	7	79	10	8
201172700499	0	1	11.093989	4	3	7	79	10	8
201172700508	0	1	11.093989	4	3	7	79	10	8
201172700515	0	1	11.093989	4	3	7	79	10	8
201172700516	0	1	11.093989	4	3	7	79	10	1
201172700534	0	1	11.093989	4	3	7	79	10	8
201172700712	0	1	11.093989	4	3	7	79	10	5
201172700712	0	1	11.093989	4	3	7	79	10	2
201172700712	0	1	11.093989	4	3	7	79	10	3
201172700714	0	1	11.093989	4	3	7	79	10	8
201172700740	0	1	11.093989	4	3	7	79	10	8
201172800365	0	1	11.093989	4	3	7	79	10	1
201172800390	0	1	11.093989	4	3	7	79	10	1
201172800394	0	1	11.093989	4	3	7	79	10	1
201172800401	0	1	11.093989	4	3	7	79	10	1
201172800403	0	1	11.093989	4	3	7	79	10	1
201172800616	0	1	11.093989	4	3	7	79	10	1
201172800649	0	1	11.093989	4	3	7	79	10	1
201172800914	0	1	11.093989	4	3	7	79	10	1
201172801118	0	1	11.093989	4	3	7	79	10	2
201172801129	0	1	11.093989	4	3	7	79	10	1
201172801131	0	1	11.093989	4	3	7	79	10	1
201172801136	0	1	11.093989	4	3	7	79	10	1
201172801165	0	1	11.093989	4	3	7	79	10	1
201172802151	0	1	11.093989	4	3	7	79	10	8
201172802176	0	1	11.093989	4	3	7	79	10	8
201172802187	0	1	11.093989	4	3	7	79	10	8
201172802438	0	1	11.093989	4	3	7	79	10	8
201172802439	0	1	11.093989	4	3	7	79	10	8
201172802460	0	1	11.093989	4	3	7	79	10	8
201172802466	0	1	11.093989	4	3	7	79	10	8
201172803091	0	1	1.6641	4	1	2	79	10	8
201172803468	0	1	11.093989	4	3	7	79	10	8
201172803485	0	1	11.093989	4	3	7	79	10	8
201172803487	0	1	11.093989	4	3	7	79	10	8
201172803489	0	1	11.093989	4	3	7	79	10	8
201172803510	0	1	11.093989	4	3	7	79	10	8
201172803532	0	1	11.093989	4	3	7	79	10	8
201172803533	0	1	11.093989	4	3	7	79	10	8
201172803541	0	1	11.093989	4	3	7	79	10	8
201172803561	0	1	11.093989	4	3	7	79	10	8
201172803565	0	1	11.093989	4	3	7	79	10	8
201172803568	0	1	11.093989	4	3	7	79	10	8
201172803775	0	1	221.87978	4	4	1	79	10	8
201172803840	0	1	11.093989	4	3	7	79	10	1
201172803844	0	1	11.093989	4	3	7	79	10	8
201172804114	0	1	11.093989	4	2	1	79	10	8
201172804115	0	1	11.093989	4	3	1	79	10	8
201172804121	0	1	11.093989	4	3	1	79	10	2
201172804122	0	1	11.093989	4	3	1	79	10	8
201172804123	0	1	11.093989	4	3	1	79	10	1
201172804123	0	2	11.093989	4	3	1	79	10	1
201172804142	0	1	11.093989	4	3	1	79	10	1
201172804190	0	1	11.093989	4	3	1	79	10	8
201172804226	0	1	11.093989	4	3	7	79	10	8
201172804231	0	1	11.093989	4	3	7	79	10	8
201172804607	0	1	11.093989	4	3	7	79	10	8
201172804619	0	1	11.093989	4	3	7	79	10	8
201172804621	0	1	11.093989	4	3	7	79	10	8
201172804625	0	1	11.093989	4	3	7	79	10	8
201172804630	0	1	11.093989	4	3	7	79	10	2
201172804649	0	1	221.87978	4	4	7	79	10	8
201172804655	0	1	11.093989	4	3	7	79	10	1
201172804666	0	1	11.093989	4	3	7	79	10	8
201172804682	0	1	11.093989	4	3	7	79	10	8
201172804702	0	1	11.093989	4	3	7	79	10	1
201172804718	0	1	11.093989	4	3	7	79	10	8
201178000446	0	1	13.962	3	3	1	63	7	8
201178000516	0	1	13.962	3	3	1	63	7	8
201178000602	0	1	13.962	3	3	1	63	7	8
201178000722	0	1	13.962	3	3	1	63	7	8
201191503031	0	1	22.464	3	3	1	46	8	1
201191503944	0	1	22.464	3	3	3	46	8	1
201191503974	0	1	22.464	3	3	4	46	8	1
201191504274	0	1	22.464	3	3	1	46	8	1
201191504332	0	1	22.464	3	3	5	46	8	2
201191504556	0	1	22.464	3	3	4	46	8	1
201191504881	0	1	22.464	3	3	1	46	8	1
201191505013	0	1	22.464	3	3	1	46	8	1
201191505047	0	1	52.01045	3	2	7	46	8	1
201191505309	0	1	22.464	3	3	1	46	8	1
201191505375	0	1	22.464	3	3	5	46	8	3
201191505405	0	1	22.464	3	3	1	46	8	1
201191505448	0	1	22.464	3	3	3	46	8	1
201191505500	0	1	22.464	3	3	5	46	8	2
201191505819	0	1	22.464	3	3	4	46	8	8
201191505852	0	1	22.464	3	3	1	46	8	1
201191506006	0	1	22.464	3	3	3	46	8	1
201191506095	0	1	22.464	3	3	1	46	8	1
201191506517	0	1	22.464	3	3	5	46	8	1
201191506689	0	1	22.464	3	3	1	46	8	1
